,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 553)",0,0,1,0,0,0,0
"('cell', 820)",0,0,1,1,0,1,0
"('cell', 48)",0,1,0,0,0,0,0
"('cell', 66)",0,1,0,0,0,0,0
"('cell', 49)",0,1,0,0,0,0,0
"('cell', 82)",0,1,0,0,0,0,0
"('cell', 128)",0,2,0,0,0,0,0
"('cell', 77)",0,2,0,0,0,0,0
"('cell', 76)",0,1,0,0,0,0,0
"('cell', 110)",0,1,0,0,0,0,0
"('cell', 74)",0,1,0,0,0,0,0
"('cell', 106)",0,1,0,0,0,0,0
"('cell', 96)",0,1,0,0,0,0,0
"('cell', 68)",0,1,0,0,0,0,0
"('cell', 149)",0,2,0,0,0,0,0
"('cell', 335)",0,1,0,0,0,0,0
"('cell', 1528)",0,1,0,2,0,0,0
"('cell', 1710)",0,0,0,0,0,0,1
"('cell', 1109)",0,0,0,1,0,0,0
"('cell', 1787)",0,0,0,1,0,0,0
"('cell', 1506)",0,1,0,2,0,0,0
"('cell', 599)",0,0,0,16,0,0,0
"('cell', 461)",0,1,1,0,0,0,0
"('cell', 270)",0,0,2,0,2,0,0
"('cell', 420)",0,0,2,0,0,3,0
"('cell', 436)",0,0,2,1,0,3,0
"('cell', 438)",0,0,2,0,1,4,0
"('cell', 483)",0,0,2,1,1,3,0
"('cell', 781)",0,0,0,0,0,1,0
"('cell', 603)",0,0,1,1,1,3,0
"('cell', 557)",0,0,1,1,1,5,0
"('cell', 686)",0,0,1,1,0,1,0
"('cell', 650)",0,0,1,1,0,2,0
"('cell', 733)",0,0,1,1,0,1,0
"('cell', 696)",0,0,1,0,0,1,0
"('cell', 738)",0,0,0,0,0,1,0
"('cell', 606)",0,0,0,6,0,0,0
"('cell', 527)",0,1,0,0,0,0,0
"('cell', 495)",0,2,0,0,0,0,0
"('cell', 567)",0,1,0,11,0,0,0
"('cell', 575)",0,1,0,6,0,0,0
"('cell', 559)",0,1,0,3,0,0,0
"('cell', 743)",0,0,1,0,0,0,0
"('cell', 744)",0,1,0,0,0,0,0
"('cell', 739)",0,0,2,0,0,0,0
"('cell', 808)",0,0,2,0,0,0,0
"('cell', 354)",0,1,0,5,0,0,0
"('cell', 337)",0,1,0,2,0,0,0
"('cell', 311)",0,1,0,0,0,0,0
"('cell', 140)",0,1,0,0,0,0,0
"('cell', 186)",0,0,1,0,1,0,0
"('cell', 212)",0,0,2,0,2,0,0
"('cell', 160)",0,0,0,0,1,0,0
"('cell', 202)",0,0,2,0,2,0,0
"('cell', 454)",0,2,0,0,0,0,0
"('cell', 142)",0,1,0,0,0,0,0
"('cell', 117)",0,1,0,0,0,0,0
"('cell', 174)",0,1,0,0,0,0,0
"('cell', 386)",0,1,0,0,0,0,0
"('cell', 361)",0,1,0,0,0,0,0
"('cell', 414)",0,1,0,0,0,0,0
"('cell', 710)",0,0,0,13,0,0,0
"('cell', 33)",0,0,0,10,0,0,2
"('cell', 1581)",0,1,2,0,0,0,0
"('cell', 1627)",0,0,3,0,1,0,0
"('cell', 1776)",0,0,0,0,0,0,1
"('cell', 1750)",0,0,0,1,0,0,2
"('cell', 510)",0,0,0,0,4,7,0
"('cell', 964)",0,0,3,0,5,2,0
"('cell', 860)",0,0,2,0,3,11,0
"('cell', 1473)",0,0,5,0,0,3,0
"('cell', 2286)",0,0,1,0,7,4,0
"('cell', 1246)",0,0,0,1,0,0,0
"('cell', 1252)",0,0,0,1,0,0,0
"('cell', 1192)",0,1,0,2,0,0,0
"('cell', 1411)",0,0,0,0,1,0,0
"('cell', 1333)",0,0,2,0,1,0,0
"('cell', 1378)",0,0,0,0,1,0,0
"('cell', 1693)",0,0,1,1,0,0,0
"('cell', 1596)",0,1,0,0,0,0,0
"('cell', 1642)",0,1,1,1,0,0,0
"('cell', 1536)",0,1,0,0,0,0,0
"('cell', 1730)",0,0,0,1,0,0,0
"('cell', 1648)",0,0,0,1,0,0,0
"('cell', 1721)",0,0,1,1,0,1,0
"('cell', 1682)",0,0,0,1,0,0,0
"('cell', 1487)",0,1,0,0,0,0,0
"('cell', 1442)",0,1,0,0,0,0,0
"('cell', 1454)",0,1,0,1,0,0,0
"('cell', 1522)",0,1,0,0,0,0,0
"('cell', 558)",0,0,0,2,0,0,0
"('cell', 628)",0,0,0,7,0,0,0
"('cell', 228)",0,1,1,0,0,0,0
"('cell', 243)",0,0,1,0,2,0,0
"('cell', 200)",0,1,0,0,0,0,0
"('cell', 199)",0,0,1,0,1,0,0
"('cell', 417)",0,0,2,0,0,3,0
"('cell', 391)",0,0,1,0,0,0,0
"('cell', 384)",0,0,2,0,2,0,0
"('cell', 1354)",0,2,0,0,0,0,0
"('cell', 1389)",0,2,0,2,0,0,0
"('cell', 1404)",0,1,0,0,0,0,0
"('cell', 856)",0,0,0,0,0,1,0
"('cell', 835)",0,0,0,0,0,1,0
"('cell', 435)",0,2,0,0,0,0,0
"('cell', 381)",0,1,0,3,0,0,0
"('cell', 392)",0,1,0,6,0,0,0
"('cell', 533)",0,1,0,6,0,0,0
"('cell', 517)",0,2,0,1,0,0,0
"('cell', 538)",0,1,0,4,0,0,0
"('cell', 798)",0,0,2,0,0,0,0
"('cell', 825)",0,0,1,0,0,0,0
"('cell', 824)",0,0,2,0,0,0,0
"('cell', 756)",0,0,2,0,0,0,0
"('cell', 593)",0,0,1,0,0,0,0
"('cell', 1204)",0,0,0,1,0,0,0
"('cell', 1815)",0,0,1,1,0,1,0
"('cell', 2061)",0,0,0,1,0,0,0
"('cell', 2079)",0,0,1,0,0,1,0
"('cell', 2066)",0,0,0,1,0,0,0
"('cell', 2190)",0,0,0,1,0,0,0
"('cell', 13)",0,0,1,0,0,0,2
"('cell', 1111)",0,0,2,0,0,0,1
"('cell', 367)",0,0,0,14,0,0,0
"('cell', 399)",0,0,0,18,0,0,0
"('cell', 12)",0,0,0,6,0,0,1
"('cell', 18)",0,0,0,3,0,0,1
"('cell', 282)",0,0,0,10,0,0,0
"('cell', 138)",0,1,0,0,0,0,0
"('cell', 288)",0,0,0,4,0,0,0
"('cell', 296)",0,0,0,2,0,0,0
"('cell', 314)",0,0,0,5,0,0,0
"('cell', 353)",0,1,0,0,0,0,0
"('cell', 250)",0,3,0,0,0,0,0
"('cell', 255)",0,2,1,0,1,0,0
"('cell', 281)",0,3,0,0,0,0,0
"('cell', 206)",0,3,0,0,0,0,0
"('cell', 165)",0,1,0,0,0,0,0
"('cell', 148)",0,2,0,0,0,0,0
"('cell', 307)",0,2,0,0,0,0,0
"('cell', 342)",0,1,0,0,0,0,0
"('cell', 300)",0,2,0,0,0,0,0
"('cell', 284)",0,2,0,0,0,0,0
"('cell', 313)",0,1,0,0,0,0,0
"('cell', 227)",0,2,0,0,0,0,0
"('cell', 253)",0,2,0,0,0,0,0
"('cell', 207)",0,2,0,0,0,0,0
"('cell', 229)",0,2,0,0,0,0,0
"('cell', 273)",0,2,0,0,0,0,0
"('cell', 1104)",0,1,2,0,0,0,1
"('cell', 1073)",0,1,4,0,0,0,0
"('cell', 1126)",0,1,1,0,0,0,1
"('cell', 771)",0,0,0,18,0,0,0
"('cell', 1002)",0,0,0,8,0,0,0
"('cell', 600)",0,0,0,17,0,0,0
"('cell', 5)",0,0,0,6,0,0,2
"('cell', 1662)",0,0,4,0,1,1,0
"('cell', 1564)",0,1,0,0,0,0,0
"('cell', 1494)",0,3,0,3,0,0,0
"('cell', 1593)",0,1,0,0,0,0,0
"('cell', 1600)",0,1,0,0,0,0,0
"('cell', 1588)",0,1,3,0,1,0,0
"('cell', 1478)",0,2,0,1,0,0,0
"('cell', 1438)",0,1,0,2,0,0,0
"('cell', 821)",0,0,1,0,0,0,0
