,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 984)",0,0,1,1,1,0,0
"('cell', 203)",0,0,0,1,0,0,0
"('cell', 241)",0,0,0,1,0,0,0
"('cell', 202)",0,0,0,0,0,2,0
"('cell', 257)",0,0,0,2,0,0,0
"('cell', 168)",0,0,0,0,0,6,0
"('cell', 526)",0,0,0,0,0,2,0
"('cell', 17)",0,0,1,0,0,0,1
"('cell', 9)",0,0,1,0,0,0,1
"('cell', 893)",0,0,1,4,0,0,0
"('cell', 848)",0,0,0,1,1,0,0
"('cell', 22)",0,0,1,0,0,0,1
"('cell', 478)",0,0,0,0,0,1,0
"('cell', 555)",0,0,0,1,0,1,0
"('cell', 556)",0,0,0,1,0,1,0
"('cell', 446)",0,0,0,2,0,1,0
"('cell', 235)",0,0,2,0,0,1,0
"('cell', 187)",0,0,2,0,0,4,0
"('cell', 268)",0,0,1,0,0,0,0
"('cell', 285)",0,0,0,2,0,0,0
"('cell', 311)",0,0,1,0,0,3,0
"('cell', 325)",0,0,0,2,0,2,0
"('cell', 436)",0,1,0,0,0,6,0
"('cell', 230)",0,0,0,2,0,0,0
"('cell', 510)",0,0,0,1,2,8,0
"('cell', 482)",0,1,0,1,1,7,0
"('cell', 177)",0,0,3,0,0,0,0
"('cell', 840)",0,0,3,0,0,3,0
"('cell', 865)",0,0,3,2,0,4,0
"('cell', 884)",0,0,2,3,0,3,0
"('cell', 315)",0,0,1,0,0,2,0
"('cell', 272)",0,0,2,0,0,1,0
"('cell', 500)",0,0,0,0,0,6,0
"('cell', 471)",0,0,0,0,0,4,0
"('cell', 376)",0,1,0,0,0,10,0
"('cell', 345)",0,0,0,0,0,5,0
"('cell', 347)",0,0,0,1,0,4,0
"('cell', 432)",0,0,0,0,0,6,0
"('cell', 450)",0,0,0,0,0,6,0
"('cell', 605)",0,0,0,1,0,3,0
"('cell', 420)",0,0,0,1,0,3,0
"('cell', 472)",0,0,0,1,0,2,0
"('cell', 443)",0,0,0,2,0,1,0
"('cell', 1368)",0,0,4,1,0,3,0
"('cell', 1394)",0,0,5,2,0,2,0
"('cell', 1134)",0,0,1,5,1,7,0
"('cell', 1054)",0,0,3,4,0,11,0
"('cell', 839)",0,0,3,4,2,4,0
"('cell', 634)",0,0,1,1,6,6,0
"('cell', 787)",0,0,3,1,1,3,2
"('cell', 745)",0,0,2,4,3,4,2
"('cell', 809)",0,0,4,1,1,4,1
"('cell', 853)",0,0,4,2,0,4,2
"('cell', 1340)",0,0,4,1,0,7,0
"('cell', 1421)",0,0,4,0,0,8,0
"('cell', 1431)",0,0,3,1,0,11,1
"('cell', 1473)",0,0,2,0,0,10,0
"('cell', 648)",0,0,10,3,0,4,0
"('cell', 509)",0,0,1,0,0,6,1
"('cell', 150)",0,0,3,0,0,0,0
"('cell', 151)",0,0,1,2,0,4,0
"('cell', 442)",0,1,0,3,1,6,0
"('cell', 405)",0,1,0,2,0,5,0
"('cell', 484)",0,0,1,3,3,7,0
"('cell', 613)",0,0,4,4,0,3,2
"('cell', 633)",0,0,8,5,0,2,2
"('cell', 722)",0,0,2,1,1,0,0
"('cell', 686)",0,1,1,0,1,0,0
"('cell', 662)",0,1,0,0,0,0,0
"('cell', 649)",0,2,0,1,1,0,0
"('cell', 707)",0,2,0,0,0,0,0
"('cell', 763)",0,2,1,2,0,0,0
"('cell', 741)",0,2,1,0,0,0,0
"('cell', 723)",0,0,1,0,0,0,0
"('cell', 725)",0,0,2,1,1,0,0
"('cell', 804)",0,0,1,4,0,0,0
"('cell', 1184)",0,0,0,0,0,10,0
"('cell', 465)",0,0,4,0,2,0,0
"('cell', 79)",0,0,7,2,1,1,0
"('cell', 494)",0,0,5,2,0,8,0
"('cell', 568)",0,0,3,3,0,11,0
"('cell', 305)",0,1,2,0,0,5,0
"('cell', 292)",0,0,2,0,0,1,0
"('cell', 339)",0,1,2,1,0,8,0
"('cell', 317)",0,0,2,0,0,3,0
"('cell', 342)",0,1,2,0,0,6,0
"('cell', 565)",0,0,1,1,0,3,0
"('cell', 532)",0,0,0,0,0,7,0
"('cell', 548)",0,0,0,0,0,3,0
"('cell', 592)",0,0,1,1,0,6,0
"('cell', 553)",0,0,0,1,0,1,0
"('cell', 597)",0,0,1,1,0,2,0
"('cell', 390)",0,0,0,2,0,1,0
"('cell', 359)",0,0,0,2,0,2,0
"('cell', 298)",0,0,0,2,0,0,0
"('cell', 408)",0,0,0,2,0,1,0
"('cell', 1441)",0,0,1,0,0,8,0
"('cell', 1377)",0,0,2,5,4,1,0
"('cell', 1356)",0,0,5,4,5,1,0
"('cell', 1155)",0,0,3,6,1,5,0
"('cell', 845)",0,0,2,2,1,4,0
"('cell', 814)",0,0,12,2,2,1,1
"('cell', 1478)",0,0,0,0,0,7,0
"('cell', 595)",0,0,4,2,0,1,0
"('cell', 576)",0,0,1,3,0,6,0
"('cell', 182)",0,0,1,0,0,9,0
"('cell', 265)",0,0,0,0,0,1,0
"('cell', 210)",0,0,0,1,0,3,0
"('cell', 271)",0,0,0,2,0,1,0
"('cell', 198)",0,0,1,1,0,9,0
"('cell', 185)",0,0,1,1,0,4,0
"('cell', 104)",0,0,2,1,0,0,0
"('cell', 107)",0,0,3,1,0,0,0
"('cell', 140)",0,0,1,0,0,0,0
"('cell', 126)",0,0,2,1,0,0,0
"('cell', 139)",0,0,2,0,0,0,0
"('cell', 169)",0,0,2,0,0,0,0
"('cell', 123)",0,0,1,1,0,0,0
"('cell', 117)",0,0,2,1,0,0,0
"('cell', 559)",0,0,0,0,0,8,0
"('cell', 557)",0,0,0,1,0,6,0
"('cell', 579)",0,0,0,1,1,8,0
"('cell', 470)",0,1,0,1,0,7,0
"('cell', 19)",0,0,0,0,0,0,1
"('cell', 23)",0,0,0,0,0,0,1
"('cell', 21)",0,0,0,0,0,0,1
"('cell', 4)",0,0,0,0,0,2,0
"('cell', 85)",0,0,3,3,1,2,0
"('cell', 76)",0,0,6,2,1,2,0
"('cell', 163)",0,0,4,3,0,1,0
"('cell', 520)",0,0,2,6,0,7,0
"('cell', 690)",0,0,2,0,6,0,0
"('cell', 776)",0,0,1,2,0,0,0
"('cell', 706)",0,0,3,0,5,0,0
"('cell', 698)",0,0,2,0,2,0,0
"('cell', 817)",0,0,0,2,1,0,0
"('cell', 868)",0,0,1,1,2,0,0
"('cell', 1065)",0,1,0,2,0,3,0
"('cell', 792)",0,2,1,4,0,0,0
"('cell', 769)",0,2,1,1,0,0,0
"('cell', 1158)",0,1,1,0,0,3,0
"('cell', 1132)",0,1,1,1,0,2,0
"('cell', 1085)",0,1,0,1,0,0,0
"('cell', 1068)",0,0,0,2,0,3,0
"('cell', 1119)",0,1,0,1,0,3,0
"('cell', 1256)",0,0,4,1,0,2,0
"('cell', 221)",0,0,2,0,0,1,0
"('cell', 189)",0,0,3,0,0,1,0
"('cell', 207)",0,0,3,0,0,1,0
"('cell', 444)",0,0,6,0,1,0,0
"('cell', 424)",0,0,4,0,0,0,0
"('cell', 480)",0,0,7,0,3,0,0
"('cell', 308)",0,0,4,0,1,1,0
"('cell', 326)",0,0,2,0,1,1,0
"('cell', 348)",0,0,4,0,0,0,0
"('cell', 251)",0,1,2,5,0,1,0
"('cell', 43)",0,0,0,0,0,0,1
"('cell', 59)",0,0,3,8,1,4,0
"('cell', 39)",0,0,1,3,0,7,0
"('cell', 51)",0,0,1,7,0,4,0
"('cell', 44)",0,0,1,8,1,3,0
"('cell', 36)",0,0,1,5,2,3,0
"('cell', 622)",0,2,1,1,1,0,0
"('cell', 460)",0,0,6,2,0,3,0
"('cell', 795)",0,0,3,0,1,3,1
"('cell', 903)",0,0,5,5,1,8,0
"('cell', 938)",0,0,2,3,0,3,0
"('cell', 825)",0,0,1,0,0,2,0
"('cell', 1482)",0,0,1,4,1,0,0
"('cell', 712)",0,0,2,1,2,2,0
"('cell', 729)",0,0,2,1,1,2,0
"('cell', 752)",0,0,3,1,0,3,0
"('cell', 732)",0,0,2,1,2,2,0
"('cell', 695)",0,0,2,1,1,2,0
"('cell', 971)",0,0,6,3,1,1,0
"('cell', 1107)",0,0,3,8,3,7,0
"('cell', 1440)",0,0,2,0,0,9,0
"('cell', 969)",0,0,4,0,3,2,0
"('cell', 964)",0,0,4,0,5,1,0
"('cell', 1467)",0,0,2,1,0,4,0
"('cell', 364)",0,0,2,2,0,1,0
"('cell', 334)",0,0,2,4,0,1,0
"('cell', 435)",0,0,1,0,0,6,0
"('cell', 505)",0,0,0,0,0,5,1
"('cell', 499)",0,0,1,0,0,2,0
"('cell', 155)",0,0,0,0,0,8,0
"('cell', 170)",0,0,1,1,0,1,0
"('cell', 297)",0,0,0,2,0,1,0
"('cell', 322)",0,0,0,3,0,3,0
"('cell', 644)",0,1,1,0,0,0,0
"('cell', 591)",0,2,3,0,0,0,0
"('cell', 747)",0,0,0,0,2,0,0
"('cell', 733)",0,0,0,0,2,0,0
"('cell', 715)",0,0,2,0,6,0,0
"('cell', 740)",0,0,1,0,3,0,0
"('cell', 786)",0,0,0,0,1,0,0
"('cell', 766)",0,0,1,1,2,0,0
"('cell', 995)",0,0,1,5,0,1,0
"('cell', 1040)",0,0,0,3,0,1,0
"('cell', 1010)",0,0,3,2,0,4,0
"('cell', 1189)",0,0,1,0,1,17,0
"('cell', 1122)",0,0,1,0,0,9,0
"('cell', 1154)",0,1,1,0,0,4,0
"('cell', 1143)",0,0,2,0,0,9,0
"('cell', 1353)",0,0,3,1,0,7,0
"('cell', 1229)",0,0,5,0,0,0,0
"('cell', 1214)",0,0,3,0,0,0,0
"('cell', 1288)",0,0,5,0,0,3,0
"('cell', 1173)",0,1,2,0,0,4,0
"('cell', 1212)",0,1,3,0,0,0,0
"('cell', 1178)",0,1,2,0,0,0,0
"('cell', 1241)",0,1,5,0,0,1,0
"('cell', 1330)",0,0,0,1,0,8,0
"('cell', 1292)",0,0,3,1,0,7,0
"('cell', 161)",0,0,5,8,0,2,0
"('cell', 258)",0,0,3,1,0,3,0
"('cell', 332)",0,0,3,2,1,3,0
"('cell', 249)",0,0,4,0,0,1,0
"('cell', 414)",0,0,8,2,0,0,0
"('cell', 287)",0,2,7,3,3,3,0
"('cell', 41)",0,0,1,5,3,0,0
"('cell', 575)",0,0,5,0,0,4,0
"('cell', 535)",0,0,5,2,0,6,0
"('cell', 1272)",0,0,0,0,0,9,0
"('cell', 1399)",0,0,6,6,0,3,0
"('cell', 799)",0,0,10,7,0,1,0
"('cell', 731)",0,0,4,2,2,4,0
"('cell', 768)",0,0,4,2,2,6,0
"('cell', 876)",0,0,9,4,0,2,2
"('cell', 816)",0,0,7,6,1,2,2
"('cell', 697)",0,0,3,2,1,6,0
"('cell', 611)",0,0,2,6,0,6,0
"('cell', 963)",0,0,9,0,3,1,1
"('cell', 910)",0,0,10,0,3,2,1
"('cell', 798)",0,0,10,0,2,2,0
"('cell', 1335)",0,0,8,0,0,8,0
"('cell', 1366)",0,0,4,2,3,6,3
"('cell', 1481)",0,0,0,2,0,7,1
"('cell', 1466)",0,0,1,0,0,5,0
"('cell', 1086)",0,0,7,1,5,1,0
"('cell', 398)",0,0,1,2,0,3,0
"('cell', 379)",0,0,1,3,0,3,0
"('cell', 201)",0,0,3,0,0,0,0
"('cell', 190)",0,0,3,0,0,0,0
"('cell', 423)",0,0,0,0,0,2,0
"('cell', 476)",0,0,0,0,0,3,0
"('cell', 461)",0,0,0,0,0,1,0
"('cell', 522)",0,0,1,0,0,1,0
"('cell', 2)",0,0,0,0,0,2,0
"('cell', 1)",0,0,1,0,0,0,0
"('cell', 66)",0,0,0,2,0,7,0
"('cell', 73)",0,0,0,2,0,7,0
"('cell', 92)",0,0,0,3,0,9,0
"('cell', 98)",0,0,0,3,0,8,0
"('cell', 88)",0,0,0,2,0,8,0
"('cell', 329)",0,0,0,1,0,0,0
"('cell', 296)",0,0,0,1,0,0,0
"('cell', 340)",0,0,0,3,0,3,0
"('cell', 361)",0,0,0,3,0,2,0
"('cell', 358)",0,0,0,1,0,1,0
"('cell', 561)",0,2,3,0,0,0,0
"('cell', 593)",0,2,1,0,0,0,0
"('cell', 1017)",0,0,0,4,0,0,0
"('cell', 974)",0,0,1,6,0,0,0
"('cell', 942)",0,0,1,4,0,0,0
"('cell', 873)",0,1,3,5,0,2,0
"('cell', 861)",0,2,2,4,0,0,0
"('cell', 708)",0,2,0,1,1,0,0
"('cell', 726)",0,2,0,0,0,0,0
"('cell', 696)",0,3,0,1,1,0,0
"('cell', 1101)",0,0,4,0,0,13,0
"('cell', 1130)",0,0,0,0,1,15,0
"('cell', 1063)",0,0,3,0,0,12,0
"('cell', 1006)",0,0,3,0,0,8,0
"('cell', 1075)",0,0,2,1,0,8,0
"('cell', 1004)",0,0,4,0,1,9,0
"('cell', 1113)",0,1,1,0,0,0,0
"('cell', 1156)",0,0,1,0,0,0,0
