,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2654)",0,0,1,0,0,0,0
"('cell', 2651)",0,0,1,0,0,0,0
"('cell', 2655)",0,0,1,0,0,0,0
"('cell', 2650)",0,0,1,0,0,0,0
"('cell', 123)",0,0,0,0,0,1,0
"('cell', 2167)",0,0,1,0,0,0,0
"('cell', 2402)",0,1,0,0,0,0,0
"('cell', 2632)",0,0,0,1,0,0,0
"('cell', 2633)",0,0,0,1,0,0,0
"('cell', 1303)",0,0,0,1,0,1,0
"('cell', 2093)",0,2,0,0,0,0,0
"('cell', 2076)",0,2,0,0,0,0,0
"('cell', 2643)",0,0,1,0,0,0,0
"('cell', 2646)",0,0,1,0,0,0,0
"('cell', 2638)",0,0,1,0,0,0,0
"('cell', 115)",0,0,0,0,0,1,0
"('cell', 2453)",0,1,0,0,0,0,0
"('cell', 2447)",0,1,0,0,0,0,0
"('cell', 2425)",0,1,0,0,0,0,0
"('cell', 2434)",0,1,0,0,0,0,0
"('cell', 2311)",0,1,0,0,0,0,0
"('cell', 2254)",0,0,1,0,0,0,0
"('cell', 2228)",0,0,1,0,0,0,0
"('cell', 2508)",0,1,0,0,0,0,0
"('cell', 2481)",0,1,0,0,0,0,0
"('cell', 2307)",0,1,1,0,0,0,0
"('cell', 2381)",0,1,0,0,0,0,0
"('cell', 2021)",0,1,0,0,0,0,0
"('cell', 1333)",0,3,0,1,0,0,0
"('cell', 1307)",0,5,0,1,0,0,0
"('cell', 1259)",0,5,0,1,0,0,0
"('cell', 1229)",0,3,0,1,0,0,0
"('cell', 1136)",0,1,0,0,0,0,0
"('cell', 1179)",0,1,0,0,0,0,0
"('cell', 2528)",0,0,0,0,3,2,0
"('cell', 2146)",0,1,0,0,0,0,0
"('cell', 503)",0,1,0,1,0,0,0
"('cell', 2460)",0,1,0,0,0,0,0
"('cell', 2547)",0,1,0,0,0,0,0
"('cell', 2551)",0,1,0,0,0,0,0
"('cell', 2355)",0,1,0,0,0,0,0
"('cell', 2306)",0,0,1,0,0,0,0
"('cell', 2441)",0,1,0,0,0,0,0
"('cell', 1419)",0,1,1,1,0,0,0
"('cell', 1363)",0,2,1,1,0,0,0
"('cell', 1379)",0,3,0,1,0,0,0
"('cell', 1501)",0,1,0,0,0,0,0
"('cell', 1689)",0,1,0,0,0,0,0
"('cell', 1761)",0,1,0,0,0,0,0
"('cell', 1580)",0,1,0,0,0,0,0
"('cell', 1583)",0,1,0,0,0,0,0
"('cell', 2048)",0,2,0,0,0,0,0
"('cell', 2016)",0,3,0,0,0,0,0
"('cell', 1996)",0,2,0,0,0,0,0
"('cell', 2028)",0,2,0,0,0,0,0
"('cell', 1972)",0,1,0,0,0,0,0
"('cell', 2030)",0,2,0,0,0,0,0
"('cell', 1718)",0,2,1,0,0,0,0
"('cell', 1640)",0,1,0,0,0,0,0
"('cell', 1672)",0,2,3,0,0,0,0
"('cell', 1300)",0,4,0,1,0,0,0
"('cell', 1206)",0,2,0,0,0,0,0
"('cell', 1178)",0,3,0,0,0,0,0
"('cell', 1452)",0,1,0,0,0,0,0
"('cell', 1411)",0,1,0,1,0,0,0
"('cell', 1355)",0,3,0,1,0,0,0
"('cell', 822)",0,1,0,0,0,0,0
