,src,tgt,distance
0,1246,1330,43.86342439892262
1,1246,1207,20.615528128088304
2,1246,1359,45.617978911828175
3,1330,1207,49.76946855251722
4,1330,1351,22.80350850198276
5,1330,1370,17.029386365926403
6,1330,1359,16.278820596099706
7,1330,1289,50.32891812864648
8,1207,1181,19.72308292331602
9,1207,1073,49.03060268852505
10,953,918,18.867962264113206
11,953,931,28.460498941515414
12,953,998,19.313207915827967
13,2843,2817,13.0
14,2843,2807,24.698178070456937
15,2843,2871,22.80350850198276
16,2843,2796,34.828149534535996
17,2817,2807,26.019223662515376
18,2817,2787,15.033296378372908
19,2817,2796,24.166091947189145
20,2807,2826,15.811388300841896
21,2807,2778,19.72308292331602
22,2807,2871,27.16615541441225
23,2807,2860,28.178005607210743
24,2871,2860,16.1245154965971
25,2787,2750,21.2602916254693
26,2787,2744,18.110770276274835
27,2787,2758,17.69180601295413
28,2787,2796,23.53720459187964
29,2750,2743,13.601470508735444
30,2750,2744,12.165525060596439
31,2750,2680,25.019992006393608
32,1776,1762,23.194827009486403
33,1776,1636,52.172789842982326
34,1056,999,21.93171219946131
35,1056,998,28.319604517012593
36,1056,1113,24.08318915758459
37,1056,1081,19.209372712298546
38,1056,1095,19.4164878389476
39,998,999,28.0178514522438
40,998,931,33.60059523282288
41,998,1081,33.24154027718932
42,3007,3083,48.373546489791295
43,3007,2989,19.849433241279208
44,3007,3037,28.42534080710379
45,75,85,17.4928556845359
46,75,62,58.42088667591412
47,75,54,39.92492955535426
48,75,95,34.9857113690718
49,5,9,38.600518131237564
50,5,8,12.806248474865697
51,5,4,17.08800749063506
52,8,10,23.08679276123039
53,8,61,69.72087205421343
54,8,9,47.095647357266465
55,87,79,21.213203435596427
56,87,61,39.81205847478876
57,87,80,74.16872656315464
58,87,9,85.61541917201598
59,87,127,30.265491900843113
60,4,9,27.018512172212592
61,1,6,26.076809620810597
62,2862,2848,15.231546211727817
63,2862,2906,26.248809496813376
64,2862,2828,16.401219466856727
65,1810,1791,20.615528128088304
66,1810,1713,34.48187929913333
67,1791,1713,38.28837943815329
68,1791,1669,43.04648650006177
69,1791,1773,20.615528128088304
70,1791,1809,14.422205101855956
71,1713,1669,32.449961479175904
72,1713,1690,22.825424421026653
73,1575,1512,49.040799340956916
74,1575,1487,37.53664875824692
75,1575,1478,33.24154027718932
76,1575,1524,34.539832078341085
77,1575,1486,30.083217912982647
78,1575,1669,39.44616584663204
79,1575,1612,28.653097563788805
80,1575,1646,32.202484376209235
81,1669,1512,57.245087125446844
82,1669,1690,47.51841748206689
83,1688,1731,16.55294535724685
84,1688,1725,43.01162633521314
85,1688,1773,32.202484376209235
86,1688,1646,17.26267650163207
87,2153,2228,35.608987629529715
88,2153,2163,19.235384061671343
89,2153,2098,20.223748416156685
90,2153,2222,40.45985664828782
91,2153,2054,40.311288741492746
92,2681,2561,50.32891812864648
93,2681,2715,14.212670403551895
94,2681,2691,23.194827009486403
95,2828,2809,30.463092423455635
96,2828,2848,25.0
97,2828,2779,32.64965543462902
98,2828,2774,24.08318915758459
99,1186,1214,33.52610922848042
100,1186,1160,26.92582403567252
101,1186,1110,40.311288741492746
102,1186,1078,39.6232255123179
103,1186,1245,25.80697580112788
104,1186,1289,35.35533905932738
105,760,692,32.31098884280702
106,760,779,20.615528128088304
107,760,849,64.03124237432849
108,760,666,77.38862965578342
109,760,775,61.204574992397426
110,760,727,22.80350850198276
111,2860,2826,20.09975124224178
112,2826,2768,30.886890422961002
113,2826,2778,22.561028345356956
114,2778,2757,13.601470508735444
115,2778,2743,18.788294228055936
116,2778,2768,20.615528128088304
117,2309,2351,22.02271554554524
118,2309,2282,11.40175425099138
119,2309,2378,47.20169488482379
120,2309,2409,51.10772935672255
121,2351,2383,28.0178514522438
122,2351,2301,31.89043743820395
123,2351,2282,30.083217912982647
124,2351,2409,48.25971404805462
125,1762,1636,49.47726750741192
126,1762,1667,40.311288741492746
127,1636,1667,34.539832078341085
128,1636,1609,21.633307652783937
129,1351,1370,13.038404810405298
130,1351,1289,34.655446902326915
131,1351,1339,15.132745950421556
132,1370,1359,23.08679276123039
133,1370,1403,13.601470508735444
134,1359,1445,29.732137494637012
135,1359,1403,24.20743687382041
136,1496,1495,23.08679276123039
137,1496,1455,20.808652046684813
138,1496,1445,22.135943621178654
139,1496,1609,33.95585369269929
140,1445,1455,19.4164878389476
141,1445,1403,15.811388300841896
142,1403,1455,19.72308292331602
143,2069,2141,26.40075756488817
144,2069,2128,23.323807579381203
145,2069,1988,28.284271247461902
146,2069,2082,19.026297590440446
147,2069,2095,25.298221281347036
148,1183,1082,55.90169943749474
149,1183,1347,78.74642849044012
150,1183,1317,52.88667128870941
151,1183,1229,22.47220505424423
152,1183,1113,26.92582403567252
153,1113,1082,36.05551275463989
154,1113,1081,20.808652046684813
155,1113,1095,19.1049731745428
156,1081,1082,17.0
157,1590,1613,26.419689627245813
158,1590,1596,18.24828759089466
159,1596,1680,32.55764119219941
160,1327,1347,29.614185789921695
161,1327,1409,32.2490309931942
162,1327,1298,38.897300677553446
163,1327,1273,23.600847442411894
164,1082,1062,18.110770276274835
165,1082,1347,98.50888284819801
166,1082,1088,36.22154055254967
167,1082,1273,90.21086409075129
168,1188,1195,24.020824298928627
169,1188,1149,31.064449134018133
170,3083,3116,22.47220505424423
171,3083,3037,34.0
172,3083,3071,21.02379604162864
173,2719,2739,17.204650534085253
174,2719,2706,29.614185789921695
175,2719,2652,26.076809620810597
176,2566,2595,31.953090617340916
177,2566,2512,20.223748416156685
