,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 35)",0,0,2,7,0,1,1
"('cell', 344)",0,0,1,3,0,2,0
"('cell', 354)",0,0,1,3,0,1,0
"('cell', 352)",0,0,1,3,0,0,0
"('cell', 256)",0,0,1,3,0,4,0
"('cell', 483)",0,0,0,1,0,1,0
"('cell', 219)",0,0,1,3,0,6,0
"('cell', 321)",0,0,1,6,0,4,0
"('cell', 4)",0,0,1,1,3,2,0
"('cell', 341)",0,0,1,3,0,0,0
"('cell', 349)",0,0,1,4,0,0,0
"('cell', 985)",0,0,1,1,0,3,0
"('cell', 575)",0,0,0,2,0,2,0
"('cell', 430)",0,0,2,3,1,2,1
"('cell', 469)",0,0,0,3,0,0,0
"('cell', 734)",0,0,2,3,1,2,0
"('cell', 746)",0,0,1,1,1,0,0
"('cell', 254)",0,0,6,3,1,4,0
"('cell', 32)",0,0,3,7,1,2,1
"('cell', 206)",0,0,7,5,0,3,0
"('cell', 13)",0,0,1,1,0,1,0
"('cell', 5)",0,0,2,1,0,1,0
"('cell', 11)",0,0,3,1,1,1,0
"('cell', 25)",0,0,6,1,1,0,1
"('cell', 365)",0,0,0,4,0,0,0
"('cell', 370)",0,0,0,2,0,0,0
"('cell', 492)",0,0,0,0,0,0,1
"('cell', 146)",0,0,2,0,0,1,0
"('cell', 161)",0,0,4,2,0,1,0
"('cell', 477)",0,0,0,0,0,0,1
"('cell', 515)",0,0,0,0,0,0,1
"('cell', 510)",0,0,0,0,0,0,1
"('cell', 904)",0,0,2,1,0,3,0
"('cell', 892)",0,0,3,3,0,3,0
"('cell', 917)",0,0,3,4,1,4,0
"('cell', 1018)",0,0,0,5,1,2,0
"('cell', 908)",0,0,1,1,0,4,0
"('cell', 848)",0,0,6,5,0,2,0
"('cell', 393)",0,0,5,2,0,3,0
"('cell', 394)",0,0,4,3,0,4,0
"('cell', 448)",0,0,1,4,1,2,0
"('cell', 450)",0,0,2,2,3,5,0
"('cell', 422)",0,0,2,3,1,3,0
"('cell', 476)",0,0,2,3,0,1,0
"('cell', 434)",0,0,2,5,0,2,0
"('cell', 458)",0,0,2,4,0,1,1
"('cell', 346)",0,0,2,6,1,3,0
"('cell', 367)",0,0,2,5,1,3,0
"('cell', 334)",0,0,0,5,0,3,0
"('cell', 731)",0,0,1,1,0,0,0
"('cell', 720)",0,0,2,8,1,2,0
