,src,tgt,distance
0,1707,1703,29.427877939124322
1,1707,1680,26.076809620810597
2,1707,1683,31.827660925679098
3,1707,1673,35.510561809129406
4,1212,1177,22.20360331117452
5,1212,1162,35.608987629529715
6,1212,1366,131.24023773218335
7,1212,1239,33.97057550292606
8,1212,1160,51.61395160225576
9,1177,1162,19.924858845171276
10,1177,1160,45.70557952810576
11,1512,1507,19.4164878389476
12,1512,1547,33.97057550292606
13,1512,1624,103.77379245262264
14,1512,1366,131.73458164050928
15,1507,1500,54.08326913195984
16,1507,1537,36.05551275463989
17,1507,1547,29.274562336608895
18,1500,1537,33.24154027718932
19,1500,1523,25.942243542145693
20,1162,840,201.03979705520993
21,1162,1366,162.9846618550347
22,1680,1683,21.37755832643195
23,1680,1638,28.861739379323623
24,1680,1673,21.37755832643195
25,1547,1575,25.80697580112788
26,1547,1537,27.51363298439521
27,1547,1624,70.66116330771806
28,1624,1575,45.31004303683677
29,1624,1579,45.18849411078001
30,1624,1643,27.65863337187866
31,1624,1591,47.01063709417264
32,1239,1366,107.22872749408155
33,1239,1160,55.65968020030299
34,1075,1139,42.95346318982906
35,1075,1114,42.43819034784589
36,1649,1549,84.86459803710851
37,1649,1585,91.92388155425118
38,13,20,26.40075756488817
39,13,24,19.697715603592208
40,13,5,19.209372712298546
41,13,7,24.186773244895647
42,13,19,20.808652046684813
43,24,20,17.46424919657298
44,24,30,20.248456731316587
45,24,31,18.384776310850235
46,24,19,25.709920264364882
47,5,20,28.635642126552707
48,5,7,33.13608305156178
49,7,14,21.2602916254693
50,7,19,24.331050121192877
51,660,682,28.284271247461902
52,660,679,23.021728866442675
53,660,689,27.65863337187866
54,682,743,54.644304369257
55,682,679,19.235384061671343
56,682,757,59.481089431852205
57,679,743,43.68065933568311
58,679,689,19.1049731745428
59,704,743,37.44329045369811
60,704,689,19.1049731745428
61,704,732,21.633307652783937
62,689,743,44.553338819890925
63,732,748,20.591260281974
64,732,743,35.4682957019364
65,883,840,35.0
66,757,840,68.41052550594829
67,757,743,58.54912467321779
68,748,743,43.289721643826724
69,748,900,102.17631819555841
70,743,900,113.21660655575224
71,1109,1208,126.1269202034205
72,1109,1180,71.56116265125938
73,1365,1312,51.54609587543949
74,1365,1350,36.24913792078372
75,1365,1330,44.04543109109048
76,1365,1390,29.614185789921695
77,1365,1363,38.05259518088089
78,1365,1397,56.72741841473134
79,1363,1390,44.553338819890925
80,1363,1401,42.42640687119285
81,242,293,37.589892258425
82,242,300,60.60528029800704
83,242,307,53.71219600798314
84,242,226,41.773197148410844
85,226,307,57.0087712549569
86,226,250,28.653097563788805
87,226,211,41.6293165929973
88,51,65,30.870698080866262
89,51,97,48.82622246293481
90,51,43,68.3593446428504
91,3,12,18.027756377319946
92,3,18,29.410882339705484
93,900,922,24.413111231467404
94,934,892,49.73932046178355
95,934,945,42.37924020083418
96,934,964,53.665631459994955
97,934,969,37.48332962798263
98,934,986,35.014282800023196
99,969,1057,57.87054518492115
100,969,964,22.20360331117452
101,969,986,26.248809496813376
102,986,1021,51.0
103,986,1057,51.24451190127583
104,986,945,46.06517122512408
105,1812,1800,32.57299494980466
106,1812,1767,38.118237105091836
107,1812,1831,25.942243542145693
108,1824,1800,33.015148038438355
109,1824,1798,34.40930106817051
110,1824,1818,38.01315561749642
111,1824,1831,35.12833614050059
112,1785,1798,19.849433241279208
113,1785,1777,19.697715603592208
114,1785,1772,25.553864678361276
115,1785,1760,27.202941017470888
116,1800,1777,31.11269837220809
117,1800,1767,39.59797974644666
118,1800,1753,45.09988913511872
119,1800,1831,23.40939982143925
120,1703,1683,18.027756377319946
121,1703,1690,22.825424421026653
122,1569,1575,20.615528128088304
123,1569,1579,19.235384061671343
124,1569,1537,23.40939982143925
125,1569,1523,51.088159097779204
126,1575,1579,36.013886210738214
127,1575,1537,31.953090617340916
128,1579,1523,47.41307836451879
129,1579,1591,21.633307652783937
130,1579,1566,34.785054261852174
131,1537,1523,48.27007354458868
132,1523,1566,32.89376840679705
133,1523,1528,30.066592756745816
134,1139,1149,24.698178070456937
135,1139,1114,31.622776601683793
136,127,116,24.351591323771842
137,127,176,54.57105459856901
138,127,138,23.259406699226016
139,116,145,40.45985664828782
140,116,176,61.814237842102365
141,773,755,31.76476034853718
142,773,737,28.792360097775937
143,773,795,20.615528128088304
144,755,861,99.15644204992432
145,755,737,39.84971769034255
146,755,701,44.94441010848846
147,755,854,73.02739212103907
148,755,795,39.44616584663204
149,737,644,64.38167441127949
150,737,701,29.5296461204668
151,701,644,38.63935817272331
152,701,661,38.18376618407357
153,653,647,38.2099463490856
154,653,621,27.892651361962706
155,653,672,21.93171219946131
156,653,611,32.202484376209235
157,621,582,29.832867780352597
158,621,664,51.73973328110612
159,621,566,40.311288741492746
160,621,672,43.73785545725808
161,621,611,21.095023109728988
162,672,698,37.16180835212409
163,672,664,32.28002478313795
164,611,618,26.1725046566048
165,611,647,34.655446902326915
166,611,566,33.015148038438355
167,19,14,22.360679774997898
168,19,39,23.769728648009426
169,19,31,22.47220505424423
170,1136,1178,24.351591323771842
171,1136,1208,46.06517122512408
172,1208,1178,34.132096331752024
173,1208,1236,26.1725046566048
174,1208,1207,27.0
175,1236,1207,21.02379604162864
176,1236,1235,27.0
177,1207,1178,18.110770276274835
178,1207,1201,14.560219778561036
179,1207,1235,26.1725046566048
180,1390,1401,28.231188426986208
181,1390,1397,49.64876634922564
182,1397,1350,52.952809179494906
183,1397,1361,40.496913462633174
184,892,945,39.11521443121589
185,945,1021,45.17742799230607
186,945,957,25.317977802344327
187,586,596,36.345563690772494
188,586,626,38.28837943815329
189,293,300,30.265491900843113
190,293,339,29.410882339705484
191,293,307,46.17358552246078
192,300,500,192.04166214652486
193,300,339,31.89043743820395
194,1612,1603,22.825424421026653
195,1612,1641,24.698178070456937
196,1612,1583,27.018512172212592
197,1612,1633,21.93171219946131
198,1798,1818,21.470910553583888
199,1798,1772,26.92582403567252
200,1818,1805,36.68787265568828
201,1777,1760,31.622776601683793
202,1777,1729,41.48493702538308
203,1777,1753,29.832867780352597
204,1573,1584,31.016124838541646
205,1573,1593,24.758836806279895
206,1573,1620,40.01249804748511
207,1573,1580,39.0
208,1620,1584,41.72529209005013
209,1620,1593,27.202941017470888
210,1620,1648,21.095023109728988
211,1620,1644,42.37924020083418
212,1683,1638,34.92849839314596
213,1683,1690,26.68332812825267
214,1683,1660,23.345235059857504
215,1653,1690,32.202484376209235
216,1653,1663,19.313207915827967
217,1653,1660,28.284271247461902
218,1653,1633,17.46424919657298
219,1653,1639,32.7566787083184
220,1653,1701,35.12833614050059
221,1690,1660,23.769728648009426
222,1690,1701,18.35755975068582
223,1663,1677,32.28002478313795
224,1663,1641,23.430749027719962
225,1663,1633,27.784887978899608
226,1660,1638,34.88552708502482
227,1660,1639,21.0
228,1633,1641,29.614185789921695
229,1633,1639,32.0
230,1639,1638,31.400636936215164
231,1727,1747,21.93171219946131
232,1727,1713,29.154759474226502
233,1727,1701,24.73863375370596
234,1701,1713,32.28002478313795
235,1576,1556,21.2602916254693
236,1576,1566,29.154759474226502
237,1576,1528,40.792156108742276
238,1591,1610,19.313207915827967
239,1591,1643,36.40054944640259
240,1591,1566,27.459060435491963
241,1566,1528,34.66987164671943
242,1528,1556,32.55764119219941
243,1528,1490,33.301651610693426
244,1528,1529,41.048751503547585
245,1564,1549,45.70557952810576
246,1564,1585,24.186773244895647
247,1564,1527,25.942243542145693
248,1564,1514,36.89173349139343
249,1549,1492,40.11234224026316
250,1549,1585,57.688820407423826
251,1549,1514,33.97057550292606
252,1527,1514,32.984845004941285
253,1527,1496,23.194827009486403
254,1527,1522,64.28063471995279
255,955,960,55.036351623268054
256,955,1014,36.68787265568828
257,955,990,32.802438933713454
258,955,902,43.382023926967726
259,955,919,33.61547262794322
260,929,884,26.40075756488817
261,929,960,39.05124837953327
262,929,907,33.83784863137726
263,929,962,34.88552708502482
264,929,874,44.82186966202994
265,929,873,33.61547262794322
266,960,1020,36.22154055254967
267,960,990,34.132096331752024
268,960,902,54.56189146281496
269,960,874,58.855755878248644
270,907,884,18.867962264113206
271,907,951,38.48376280978771
272,907,962,44.94441010848846
273,907,841,34.785054261852174
274,962,1015,34.48187929913333
275,962,980,17.88854381999832
276,962,951,32.7566787083184
277,1020,1051,23.40939982143925
278,1020,990,37.589892258425
279,1020,1024,22.561028345356956
280,990,1014,21.213203435596427
281,990,1051,47.16990566028302
282,1024,1083,40.80441152620633
283,1024,1015,25.96150997149434
284,1024,1080,37.33630940518894
285,1024,1051,34.48187929913333
286,1024,1047,39.0
287,138,235,168.07438829280326
288,138,176,54.817880294662984
289,39,66,30.0
290,39,31,18.439088914585774
291,206,192,20.12461179749811
292,206,216,26.40075756488817
293,206,178,26.076809620810597
294,206,251,37.73592452822641
295,206,247,31.953090617340916
296,145,182,43.289721643826724
297,145,176,53.907327887774215
298,582,566,40.80441152620633
299,884,873,30.675723300355934
300,884,841,23.53720459187964
301,251,289,63.56099432828282
302,251,247,31.064449134018133
303,251,279,31.827660925679098
304,251,290,27.65863337187866
305,913,861,50.20956084253277
306,913,854,48.16637831516918
307,913,931,25.059928172283335
308,854,861,68.00735254367721
309,854,795,42.95346318982906
310,895,927,21.95449840010015
311,895,870,22.627416997969522
312,895,828,41.97618372363071
313,895,924,17.88854381999832
314,895,839,45.967379738244816
315,1252,1203,31.25699921617557
316,1252,1307,45.17742799230607
317,1252,1256,17.46424919657298
318,1252,1185,39.66106403010388
319,235,344,70.34912934784623
320,235,341,69.57010852370435
321,643,675,22.47220505424423
322,643,649,26.0
323,643,623,27.018512172212592
324,643,625,22.67156809750927
325,601,578,30.01666203960727
326,601,623,21.213203435596427
327,601,625,28.319604517012593
328,601,568,23.021728866442675
329,601,593,23.194827009486403
330,578,610,25.80697580112788
331,578,625,36.6742416417845
332,578,602,50.0
333,578,568,26.248809496813376
334,644,628,22.02271554554524
335,644,661,35.73513677041127
336,644,602,43.829214001622255
337,667,705,25.709920264364882
338,667,694,53.75872022286245
339,667,663,38.2099463490856
340,667,721,38.27531841800928
341,705,694,45.70557952810576
342,705,734,25.238858928247925
343,705,721,21.95449840010015
344,66,99,27.0
345,860,901,25.298221281347036
346,860,835,20.248456731316587
347,860,869,18.439088914585774
348,835,784,51.088159097779204
349,835,869,22.135943621178654
350,869,901,22.360679774997898
351,869,893,17.88854381999832
352,869,864,29.068883707497267
353,1163,1076,57.55866572463264
354,1076,1021,34.17601498127012
355,1021,1057,65.0
356,1021,976,44.04543109109048
357,1021,957,46.06517122512408
358,1201,1178,18.439088914585774
359,1201,1186,18.027756377319946
360,1201,1235,23.345235059857504
361,1023,1043,27.784887978899608
362,1023,932,3746.0
363,1040,1070,26.92582403567252
364,1040,1043,28.635642126552707
365,1401,1433,43.86342439892262
366,1401,1429,29.698484809834994
367,1429,1461,27.16615541441225
368,1429,1433,19.235384061671343
369,227,260,20.248456731316587
370,227,209,18.24828759089466
371,227,266,31.89043743820395
372,227,218,24.698178070456937
373,209,195,33.24154027718932
374,209,218,27.51363298439521
375,254,260,35.12833614050059
376,254,302,35.4682957019364
377,254,250,20.223748416156685
378,254,211,34.713109915419565
379,250,307,57.28001396647874
380,250,211,33.61547262794322
381,195,174,34.40930106817051
382,195,218,21.587033144922902
383,195,201,33.54101966249684
384,218,266,33.06055050963308
385,218,201,40.85339643163099
386,97,134,56.4003546088143
387,97,142,45.69463863518345
388,270,297,31.622776601683793
389,270,241,21.37755832643195
390,270,262,19.924858845171276
391,35,76,5140.0
392,313,345,29.068883707497267
393,313,308,29.068883707497267
394,313,356,35.38361202590826
395,313,370,43.01162633521314
396,313,296,26.419689627245813
397,313,283,21.0
398,345,370,41.340053217188775
399,345,296,32.01562118716424
400,345,319,24.839484696748443
401,345,360,35.4400902933387
402,345,387,34.132096331752024
403,308,356,26.1725046566048
404,308,283,34.66987164671943
405,356,370,21.400934559032695
406,370,404,23.769728648009426
407,370,387,34.17601498127012
408,296,282,22.847319317591726
409,296,256,28.861739379323623
410,296,283,24.351591323771842
411,296,319,24.08318915758459
412,976,957,18.384776310850235
413,976,949,23.345235059857504
414,935,957,21.400934559032695
415,935,949,20.615528128088304
416,957,949,29.274562336608895
417,630,612,40.496913462633174
418,630,598,63.97655820689325
419,630,668,44.40720662234904
420,630,558,53.75872022286245
421,596,626,26.40075756488817
422,596,633,34.66987164671943
423,657,626,23.853720883753127
424,657,658,26.0
425,657,633,22.67156809750927
426,626,633,30.4138126514911
427,612,575,35.608987629529715
428,658,633,17.4928556845359
429,633,575,6253.0
430,365,339,36.124783736376884
431,365,307,46.04345773288535
432,365,353,41.0
433,339,307,54.817880294662984
434,307,353,32.202484376209235
435,544,575,33.24154027718932
436,544,517,36.05551275463989
437,575,517,44.553338819890925
438,517,525,41.19465984809196
439,517,501,30.886890422961002
440,668,631,61.741396161732524
441,668,670,60.00833275470999
442,668,598,57.38466694161429
443,530,551,26.076809620810597
444,530,492,33.1058907144937
445,530,558,29.5296461204668
446,530,505,24.186773244895647
447,558,551,37.94733192202055
448,558,598,47.50789408087881
449,525,505,34.88552708502482
450,525,501,23.600847442411894
451,505,492,27.51363298439521
452,505,472,32.802438933713454
453,505,501,45.09988913511872
454,424,434,23.345235059857504
455,424,462,31.32091952673165
456,424,396,37.8021163428716
457,501,462,39.66106403010388
458,434,462,29.5296461204668
459,434,396,27.892651361962706
460,434,451,25.495097567963924
461,434,421,28.442925306655784
462,462,451,34.20526275297414
463,551,492,44.721359549995796
464,551,598,36.345563690772494
465,1312,1330,19.209372712298546
466,1584,1592,28.160255680657446
467,1584,1644,44.14748010928823
468,1584,1550,39.6232255123179
469,1556,1571,32.31098884280702
470,1556,1529,32.202484376209235
471,1651,1677,19.924858845171276
472,1651,1664,27.51363298439521
473,1651,1622,22.360679774997898
474,1651,1641,23.40939982143925
475,1651,1647,22.80350850198276
476,1641,1677,31.38470965295043
477,1641,1603,32.7566787083184
478,1641,1622,29.5296461204668
479,1647,1664,15.524174696260024
480,1647,1622,24.08318915758459
481,1647,1644,27.294688127912362
482,1648,1689,50.99019513592785
483,1648,1698,40.11234224026316
484,1648,1644,29.274562336608895
485,1648,1669,23.323807579381203
486,1698,1689,35.510561809129406
487,1698,1669,25.0
488,1698,1729,32.2490309931942
489,1698,1720,31.827660925679098
490,1490,1529,29.832867780352597
491,1336,1347,39.05124837953327
492,1767,1753,35.35533905932738
493,1767,1731,34.058772731852805
494,1753,1729,34.48187929913333
495,1753,1720,27.16615541441225
496,1753,1731,37.12142238654117
497,1720,1689,30.463092423455635
498,1720,1729,28.792360097775937
499,1720,1731,37.36308338453881
500,1670,1692,19.924858845171276
501,1670,1665,17.0
502,1670,1642,34.48187929913333
503,1670,1614,47.20169488482379
504,1670,1626,36.87817782917155
505,1670,1675,34.52535300326414
506,1493,1509,25.553864678361276
507,1493,1461,27.202941017470888
508,1493,1532,39.698866482558415
509,1675,1692,30.870698080866262
510,1675,1699,20.09975124224178
511,1675,1626,35.4400902933387
512,1675,1654,22.20360331117452
513,1816,1828,26.476404589747453
514,1828,1757,3413.0
515,1440,1434,39.01281840626232
516,1440,1445,31.400636936215164
517,1440,1458,22.47220505424423
518,1440,1481,37.0
519,1440,1415,24.041630560342615
520,1772,1760,19.1049731745428
521,1772,1789,23.323807579381203
522,1772,1764,30.675723300355934
523,1625,1610,12.206555615733702
524,1625,1638,21.095023109728988
525,1625,1643,25.0
526,1625,1673,36.40054944640259
527,1610,1643,24.041630560342615
528,1638,1673,36.87817782917155
529,1643,1673,31.304951684997057
530,1514,1459,43.56604182158393
531,1514,1492,27.80287754891569
532,1514,1496,38.07886552931954
533,1496,1449,38.3275357934736
534,1496,1443,50.11985634456667
535,1496,1459,50.47771785649585
536,1496,1522,63.324560795950255
537,1496,1453,52.43090691567332
538,1264,1387,126.763559432512
539,1264,1357,116.51609330903607
540,1264,1248,27.459060435491963
541,1391,1386,37.36308338453881
542,1391,1421,37.8021163428716
543,1391,1425,28.160255680657446
544,1248,1320,100.43903623591775
545,1248,1357,111.40017953306898
546,1248,1234,18.788294228055936
547,1248,1200,32.14031735997639
548,1449,1443,29.614185789921695
549,1449,1459,38.3275357934736
550,1449,1424,21.18962010041709
551,1443,1424,26.076809620810597
552,1443,1410,35.12833614050059
553,1443,1453,23.600847442411894
554,1335,1371,55.31726674375732
555,1335,1410,68.3593446428504
556,1335,1329,27.294688127912362
557,1157,1185,26.92582403567252
558,1157,1145,14.317821063276353
559,1157,1111,26.68332812825267
560,1157,1146,23.53720459187964
561,1203,1185,26.076809620810597
562,1203,1146,34.48187929913333
563,1298,1307,19.6468827043885
564,1298,1266,28.653097563788805
565,1298,1256,33.734255586866
566,1298,1300,32.0624390837628
567,1307,1256,39.84971769034255
568,1634,1568,54.74486277268398
569,1634,1628,24.041630560342615
570,1634,1672,41.10960958218893
571,1405,1386,21.633307652783937
572,1405,1409,18.681541692269406
573,1405,1421,23.430749027719962
574,1437,1462,26.92582403567252
575,1437,1409,24.698178070456937
576,1437,1448,28.160255680657446
577,1437,1457,25.238858928247925
578,1563,1588,43.382023926967726
579,1563,1539,22.135943621178654
580,1563,1568,27.16615541441225
581,1563,1628,50.24937810560445
582,921,914,21.840329667841555
583,921,881,27.202941017470888
584,921,966,37.20215047547655
585,921,930,38.118237105091836
586,921,948,24.20743687382041
587,920,947,26.40075756488817
588,920,889,25.709920264364882
589,920,899,28.600699292150182
590,920,936,32.28002478313795
591,920,875,27.459060435491963
592,880,834,27.65863337187866
593,880,981,63.00793600809346
594,880,910,26.248809496813376
595,880,859,19.209372712298546
596,880,853,27.202941017470888
597,930,966,31.38470965295043
598,930,952,26.1725046566048
599,930,910,35.11409973215888
600,930,866,38.07886552931954
601,930,885,30.4138126514911
602,856,881,15.297058540778355
603,856,846,22.561028345356956
604,856,826,17.0
605,797,780,17.08800749063506
606,797,804,22.135943621178654
607,797,826,20.615528128088304
608,826,846,25.059928172283335
609,826,804,29.068883707497267
610,948,914,25.709920264364882
611,948,993,39.408120990476064
612,948,966,38.600518131237564
613,948,936,33.24154027718932
614,1027,1034,18.110770276274835
615,1027,1012,23.259406699226016
616,163,85,87.09190547921202
617,163,89,69.72087205421343
618,163,155,26.076809620810597
619,163,203,38.600518131237564
620,163,197,34.0147027033899
621,163,108,55.31726674375732
622,163,141,95.0789145920377
623,163,179,101.27191120937731
624,85,89,39.11521443121589
625,85,141,64.4437739428721
626,85,67,24.186773244895647
627,85,93,25.632011235952593
628,126,155,25.298221281347036
629,126,108,24.08318915758459
630,126,130,19.1049731745428
631,126,102,25.298221281347036
632,155,167,28.42534080710379
633,155,197,45.70557952810576
634,155,108,41.23105625617661
635,155,130,34.828149534535996
636,167,197,40.36087214122113
637,167,198,27.018512172212592
638,167,130,40.311288741492746
639,20,38,27.018512172212592
640,20,30,18.027756377319946
641,108,89,26.627053911388696
642,108,63,41.593268686170845
643,108,102,27.202941017470888
644,247,216,23.021728866442675
645,247,279,25.298221281347036
646,23,29,20.12461179749811
647,23,40,20.12461179749811
648,23,12,18.439088914585774
649,40,29,28.460498941515414
650,40,62,36.124783736376884
651,62,29,33.0
652,62,49,20.0
653,62,105,32.14031735997639
654,62,69,23.345235059857504
655,62,101,37.8021163428716
656,12,29,30.4138126514911
657,12,18,28.460498941515414
658,780,776,21.840329667841555
659,780,804,27.459060435491963
660,859,834,25.80697580112788
661,859,910,29.427877939124322
662,859,885,27.784887978899608
663,859,848,28.160255680657446
664,885,910,24.20743687382041
665,885,866,25.079872407968907
666,885,848,22.20360331117452
667,417,441,24.20743687382041
668,417,471,48.08326112068523
669,417,407,27.51363298439521
670,332,381,40.792156108742276
671,332,320,19.924858845171276
672,332,362,38.8329756778952
673,332,380,42.720018726587654
674,332,290,29.154759474226502
675,332,351,27.80287754891569
676,279,290,29.427877939124322
677,279,351,51.894122981316485
678,290,320,38.948684188300895
679,290,289,52.009614495783374
680,290,351,42.579337712087536
681,1071,1041,29.732137494637012
682,1071,1099,29.068883707497267
683,1071,1018,47.43416490252569
684,1071,1085,34.23448553724738
685,1071,1054,35.34119409414458
686,931,878,45.27692569068709
687,931,861,49.040799340956916
688,839,815,20.024984394500787
689,839,828,42.95346318982906
690,839,812,69.63476143421474
691,1064,981,73.60027173862879
692,1064,1009,50.47771785649585
693,1064,1045,26.627053911388696
694,1064,1111,33.83784863137726
695,618,647,22.090722034374522
696,618,622,23.345235059857504
697,623,649,22.847319317591726
698,623,622,24.020824298928627
699,623,625,34.52535300326414
700,623,593,19.697715603592208
701,647,665,26.419689627245813
702,647,622,30.805843601498726
703,622,649,25.0
704,622,665,31.064449134018133
705,622,593,24.839484696748443
706,632,628,29.614185789921695
707,632,661,22.47220505424423
708,632,610,24.186773244895647
709,632,625,34.52535300326414
710,632,602,35.0
711,628,661,30.23243291566195
712,628,602,23.40939982143925
713,610,625,26.627053911388696
714,610,602,33.734255586866
715,688,687,19.1049731745428
716,688,663,20.518284528683193
717,688,638,32.01562118716424
718,688,659,27.586228448267445
719,688,721,46.32493928760188
720,687,659,21.02379604162864
721,687,702,18.027756377319946
722,687,666,29.966648127543394
723,663,638,21.400934559032695
724,663,721,47.16990566028302
725,638,659,24.698178070456937
726,804,799,21.18962010041709
727,804,776,29.614185789921695
728,804,846,25.317977802344327
729,702,666,25.942243542145693
730,702,723,16.97056274847714
731,723,666,35.0
732,723,722,14.142135623730951
733,798,777,31.89043743820395
734,798,801,15.811388300841896
735,798,789,24.351591323771842
736,798,812,19.1049731745428
737,853,801,31.144823004794873
738,853,834,19.4164878389476
739,853,981,82.28000972289685
740,853,1009,107.78218776773832
741,853,812,33.301651610693426
742,812,801,29.410882339705484
743,812,789,24.166091947189145
744,812,815,69.18092222571191
745,800,777,22.825424421026653
746,800,801,20.8806130178211
747,800,834,26.92582403567252
748,800,791,31.04834939252005
749,800,762,31.78049716414141
750,777,801,27.51363298439521
751,777,731,39.81205847478876
752,777,762,21.095023109728988
753,801,834,23.853720883753127
754,703,698,22.561028345356956
755,703,731,28.42534080710379
756,703,694,48.507731342539614
757,703,664,38.28837943815329
758,698,664,24.186773244895647
759,731,694,36.069377593742864
760,731,762,43.01162633521314
761,694,664,76.24303246854758
762,694,762,50.80354318352215
763,694,734,42.44997055358225
764,670,631,27.294688127912362
765,784,864,52.08646657242167
766,784,836,48.104053883222775
767,864,893,27.65863337187866
768,864,903,23.706539182259394
769,864,836,39.81205847478876
770,864,865,25.0
771,1043,1070,26.1725046566048
772,1043,1082,30.4138126514911
773,1131,1178,34.40930106817051
774,1131,1082,28.844410203711913
775,1131,1152,19.79898987322333
776,1178,1152,36.76955262170047
777,1178,1186,30.083217912982647
778,1175,1173,21.93171219946131
779,1175,1070,60.8276253029822
780,1175,1082,59.07622195096772
781,1175,1152,36.68787265568828
782,1175,1182,18.973665961010276
783,1175,1223,29.427877939124322
784,1173,1070,59.16924876994806
785,1070,1082,25.495097567963924
786,1082,1152,38.05259518088089
787,1152,1182,24.041630560342615
788,1152,1186,22.561028345356956
789,1182,1223,26.419689627245813
790,1182,1186,22.561028345356956
791,1226,1183,24.0
792,1226,1275,45.617978911828175
793,1226,1219,25.317977802344327
794,1226,1270,38.600518131237564
795,1219,1183,32.01562118716424
796,1219,1270,43.32435804486894
797,1219,1280,51.10772935672255
798,1219,1170,33.37663853655727
799,1219,1180,33.421549934136806
800,1270,1275,31.25699921617557
801,1270,1280,40.11234224026316
802,1270,1311,33.54101966249684
803,1080,1118,41.88078318274385
804,1080,1083,17.11724276862369
805,1080,1138,33.83784863137726
806,1080,1123,26.570660511172846
807,1080,1047,38.01315561749642
808,1138,1164,23.345235059857504
809,1138,1118,25.632011235952593
810,1138,1123,21.18962010041709
811,1280,1311,61.26989472816156
812,1344,1308,30.463092423455635
813,1344,1328,28.635642126552707
814,1344,1356,16.97056274847714
815,1083,1051,28.42534080710379
816,1083,1123,24.351591323771842
817,1083,1119,26.419689627245813
818,1415,1394,31.38470965295043
819,1415,1379,34.058772731852805
820,1415,1445,26.076809620810597
821,1420,1439,27.892651361962706
822,1420,1487,48.0
823,1487,1548,47.75981574503821
824,1487,1491,23.345235059857504
825,454,493,34.36568055487916
826,454,445,26.92582403567252
827,454,377,57.271284253105414
828,454,405,39.395431207184416
829,492,472,18.027756377319946
830,492,469,21.93171219946131
831,346,396,37.33630940518894
832,346,367,28.653097563788805
833,346,302,29.068883707497267
834,346,333,32.64965543462902
835,396,367,24.186773244895647
836,396,421,30.4138126514911
837,367,333,29.274562336608895
838,267,272,16.0312195418814
839,267,303,19.026297590440446
840,267,245,17.72004514666935
841,260,302,37.20215047547655
842,260,287,20.248456731316587
843,260,266,28.442925306655784
844,302,333,34.0147027033899
845,302,287,31.016124838541646
846,333,287,25.079872407968907
847,287,266,25.238858928247925
848,171,211,44.68780594300866
849,171,134,51.40038910358559
850,158,134,30.01666203960727
851,158,142,21.633307652783937
852,134,142,28.160255680657446
853,27,25,24.515301344262525
854,27,29,30.066592756745816
855,27,49,26.1725046566048
856,27,69,39.6232255123179
857,27,61,39.96248240537617
858,27,18,23.345235059857504
859,18,29,22.20360331117452
860,29,49,20.808652046684813
861,49,69,22.825424421026653
862,440,447,72.17340230306452
863,440,404,31.304951684997057
864,488,478,23.08679276123039
865,488,455,33.83784863137726
866,488,535,37.12142238654117
867,488,447,37.69615364994153
868,488,523,35.22782990761707
869,184,174,20.248456731316587
870,184,202,23.430749027719962
871,184,201,19.209372712298546
872,174,151,31.38470965295043
873,174,201,26.476404589747453
874,316,272,30.4138126514911
875,316,282,31.240998703626616
876,316,330,27.202941017470888
877,316,303,23.323807579381203
878,316,319,23.021728866442675
879,316,360,28.160255680657446
880,330,303,20.8806130178211
881,330,360,38.948684188300895
882,330,394,42.1070065428546
883,303,272,23.430749027719962
884,319,282,25.179356624028344
885,319,360,30.01666203960727
886,360,403,35.34119409414458
887,360,395,25.079872407968907
888,360,394,38.600518131237564
889,383,416,27.018512172212592
890,383,442,42.2965719651132
891,383,394,23.08679276123039
892,394,416,19.924858845171276
893,394,403,18.35755975068582
894,546,549,24.515301344262525
895,546,574,21.095023109728988
896,546,523,20.591260281974
897,523,478,31.144823004794873
898,523,535,37.21558813185679
899,523,549,26.92582403567252
900,189,172,19.6468827043885
901,189,179,26.40075756488817
902,189,214,24.698178070456937
903,189,205,19.209372712298546
904,189,180,19.6468827043885
