,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2493)",0,0,1,0,1,0,0
"('cell', 2500)",0,0,0,1,0,0,0
"('cell', 2467)",0,0,0,1,0,0,0
"('cell', 2485)",0,0,0,1,0,0,0
"('cell', 2335)",0,1,0,0,1,0,0
"('cell', 2358)",0,1,1,0,1,0,0
"('cell', 2231)",0,0,0,2,0,0,0
"('cell', 852)",0,0,1,0,0,4,0
"('cell', 2050)",0,0,6,0,1,1,1
"('cell', 2479)",0,0,0,2,0,0,0
"('cell', 2253)",0,0,0,2,0,0,0
"('cell', 2426)",0,0,1,1,0,0,0
"('cell', 2288)",0,0,0,5,0,2,0
"('cell', 2442)",0,0,0,1,0,0,0
"('cell', 2463)",0,0,0,1,0,0,0
"('cell', 1374)",0,0,5,0,2,4,0
"('cell', 2487)",0,0,1,3,0,0,0
"('cell', 2488)",0,0,1,2,0,0,0
"('cell', 2362)",0,0,0,3,0,0,0
"('cell', 2325)",0,0,0,3,0,0,0
"('cell', 821)",0,0,1,2,0,2,0
"('cell', 840)",0,0,1,2,0,4,0
"('cell', 2433)",0,0,1,0,0,0,0
"('cell', 2242)",0,0,0,2,0,0,0
"('cell', 2292)",0,0,0,2,0,0,0
"('cell', 2297)",0,0,0,0,2,1,0
"('cell', 2348)",0,1,1,0,0,0,0
"('cell', 2245)",0,0,2,0,2,3,0
"('cell', 760)",0,0,2,0,0,5,0
"('cell', 816)",0,0,0,0,0,2,0
"('cell', 1288)",0,0,1,0,3,1,1
"('cell', 1423)",0,1,1,0,2,3,0
"('cell', 902)",0,0,0,1,2,4,0
"('cell', 955)",0,0,1,1,2,6,0
"('cell', 2068)",0,1,0,2,0,0,0
"('cell', 2025)",0,1,0,1,0,0,0
"('cell', 2057)",0,1,0,2,0,0,0
"('cell', 1934)",0,2,0,1,0,0,1
"('cell', 1888)",0,2,0,1,0,0,1
"('cell', 80)",0,0,3,0,7,5,0
"('cell', 2136)",0,0,1,3,0,1,0
"('cell', 2135)",0,0,0,2,0,0,0
"('cell', 1648)",0,0,0,1,0,0,0
"('cell', 1605)",0,0,0,1,0,0,0
"('cell', 1790)",0,0,0,1,0,0,0
"('cell', 2002)",0,0,1,5,0,0,0
"('cell', 1911)",0,2,1,5,0,0,0
"('cell', 2397)",0,0,0,2,0,0,0
"('cell', 2413)",0,0,0,1,0,0,0
"('cell', 2407)",0,0,0,2,0,0,0
"('cell', 2444)",0,0,2,0,0,3,0
"('cell', 2424)",0,0,2,0,0,5,0
"('cell', 2438)",0,0,3,0,0,6,0
"('cell', 319)",0,0,0,0,0,0,1
"('cell', 329)",0,0,0,0,0,0,1
"('cell', 302)",0,0,0,0,0,0,1
"('cell', 942)",0,0,0,1,0,1,0
