,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 179)",0,1,0,0,0,0,0
"('cell', 68)",0,0,0,0,0,1,0
"('cell', 61)",0,0,0,0,0,1,0
"('cell', 37)",0,0,0,3,0,0,0
"('cell', 279)",0,1,0,1,0,0,0
"('cell', 219)",0,1,0,2,0,0,0
"('cell', 259)",0,2,0,2,0,0,0
"('cell', 32)",0,0,0,1,0,0,0
"('cell', 35)",0,1,0,0,0,0,0
"('cell', 57)",0,0,0,1,0,0,0
"('cell', 31)",0,0,0,1,0,0,0
"('cell', 122)",0,0,1,2,0,1,0
"('cell', 82)",0,0,1,1,0,0,0
"('cell', 17)",0,0,0,1,0,0,0
"('cell', 1793)",0,4,1,0,0,0,0
"('cell', 1808)",0,3,0,0,0,0,0
"('cell', 42)",0,2,0,0,0,0,0
"('cell', 1246)",0,6,0,1,0,0,0
"('cell', 1133)",0,1,1,0,0,1,0
"('cell', 43)",0,1,0,3,0,0,0
"('cell', 27)",0,0,0,3,0,0,0
"('cell', 71)",0,1,0,1,0,0,0
"('cell', 65)",0,1,0,1,0,0,0
"('cell', 103)",0,2,0,1,0,0,0
"('cell', 60)",0,1,0,1,0,0,0
"('cell', 33)",0,0,0,2,0,0,0
"('cell', 36)",0,0,0,1,0,0,0
"('cell', 58)",0,1,0,0,0,0,0
"('cell', 160)",0,1,0,0,0,0,0
"('cell', 238)",0,1,0,0,0,0,0
"('cell', 207)",0,1,0,0,0,0,0
"('cell', 383)",0,1,6,1,1,1,0
"('cell', 249)",0,1,0,0,0,0,0
"('cell', 237)",0,1,0,0,0,0,0
"('cell', 224)",0,1,0,0,0,0,0
"('cell', 382)",0,0,3,1,0,2,0
"('cell', 379)",0,0,4,1,0,3,0
"('cell', 330)",0,2,1,1,0,1,0
"('cell', 298)",0,2,1,1,0,1,0
"('cell', 275)",0,3,0,0,0,0,0
"('cell', 359)",0,2,6,1,0,2,0
"('cell', 360)",0,2,3,1,0,1,0
"('cell', 268)",0,0,0,2,0,0,0
"('cell', 368)",0,0,0,1,0,1,0
"('cell', 347)",0,0,1,1,0,1,0
"('cell', 302)",0,0,0,1,0,0,0
"('cell', 205)",0,0,0,2,0,0,0
"('cell', 170)",0,0,0,2,0,0,0
"('cell', 309)",0,0,1,1,0,3,0
"('cell', 180)",0,1,1,1,0,3,0
"('cell', 1791)",0,5,0,0,0,0,0
"('cell', 1731)",0,5,1,0,0,0,0
"('cell', 1754)",0,5,0,0,0,0,0
"('cell', 1722)",0,3,4,0,0,0,0
"('cell', 1738)",0,3,0,0,0,0,0
"('cell', 1730)",0,3,0,0,0,0,0
"('cell', 72)",0,2,0,0,0,0,0
"('cell', 94)",0,0,1,2,0,0,0
"('cell', 66)",0,0,0,1,0,0,0
"('cell', 141)",0,0,0,0,0,4,0
"('cell', 188)",0,0,2,0,0,6,0
"('cell', 181)",0,0,0,0,0,7,0
"('cell', 133)",0,0,0,0,0,4,0
"('cell', 1809)",0,2,0,0,0,0,0
"('cell', 1782)",0,3,1,0,0,0,0
"('cell', 1812)",0,3,0,0,0,0,0
"('cell', 1756)",0,1,4,0,0,2,0
"('cell', 1768)",0,2,2,0,0,1,0
"('cell', 1739)",0,3,0,3,0,0,0
"('cell', 1733)",0,2,0,2,0,0,0
"('cell', 1819)",0,5,0,2,0,0,0
"('cell', 1764)",0,4,0,1,0,0,0
"('cell', 1725)",0,6,1,0,0,0,0
"('cell', 1748)",0,6,0,1,0,0,0
"('cell', 1234)",0,3,0,0,0,0,0
"('cell', 1236)",0,2,0,0,0,0,0
"('cell', 1017)",0,0,0,2,0,0,0
"('cell', 80)",0,1,0,2,0,0,0
"('cell', 107)",0,3,0,0,0,0,0
"('cell', 159)",0,2,0,0,0,0,0
"('cell', 183)",0,4,1,0,0,0,0
"('cell', 306)",0,1,4,0,2,2,0
"('cell', 242)",0,1,1,0,0,1,0
"('cell', 260)",0,2,2,0,0,1,0
"('cell', 210)",0,2,0,0,0,0,0
"('cell', 201)",0,2,0,0,0,0,0
"('cell', 296)",0,2,3,0,4,1,0
"('cell', 48)",0,1,0,0,0,0,0
"('cell', 16)",0,0,0,2,0,0,0
"('cell', 49)",0,0,0,1,0,0,0
"('cell', 62)",0,0,0,2,0,0,0
"('cell', 41)",0,0,0,2,0,0,0
"('cell', 69)",0,0,0,2,0,0,0
"('cell', 1360)",0,3,0,0,1,3,0
