,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1754)",0,0,0,4,0,0,3
"('cell', 1093)",0,0,0,0,0,0,1
"('cell', 1095)",0,0,0,0,0,0,1
"('cell', 1051)",0,0,0,0,0,0,1
"('cell', 794)",0,0,0,1,0,0,1
"('cell', 211)",0,0,0,1,0,0,1
"('cell', 231)",0,0,0,0,0,0,1
"('cell', 213)",0,0,0,0,0,0,1
"('cell', 1810)",0,2,4,0,0,2,0
"('cell', 1742)",0,0,0,5,0,0,3
"('cell', 1177)",0,0,0,2,0,0,2
"('cell', 1098)",0,0,0,0,0,0,1
"('cell', 1193)",0,0,0,1,0,0,1
"('cell', 882)",0,0,0,1,0,0,0
"('cell', 970)",0,0,0,0,0,0,1
"('cell', 428)",0,2,0,0,0,0,0
"('cell', 404)",0,2,0,0,0,0,0
"('cell', 368)",0,2,0,0,0,0,0
"('cell', 56)",0,0,1,1,0,0,1
"('cell', 47)",0,0,1,0,0,0,1
"('cell', 32)",0,0,1,0,0,0,0
"('cell', 325)",0,1,0,0,0,0,0
"('cell', 371)",0,1,0,0,0,0,0
"('cell', 383)",0,2,0,0,0,0,0
"('cell', 272)",0,0,0,0,0,0,1
"('cell', 40)",0,0,0,0,0,1,0
"('cell', 1788)",0,0,0,7,0,0,0
"('cell', 1776)",0,0,0,4,0,0,1
"('cell', 1801)",0,2,3,0,0,0,0
"('cell', 203)",0,0,1,1,4,0,0
"('cell', 119)",0,0,0,1,0,0,2
"('cell', 593)",0,0,3,1,1,1,1
"('cell', 613)",0,0,2,1,2,1,1
"('cell', 478)",0,0,2,0,0,0,0
"('cell', 491)",0,0,3,0,1,1,0
"('cell', 584)",0,0,5,1,3,1,1
"('cell', 905)",0,1,0,0,0,0,0
"('cell', 427)",0,0,1,0,0,0,0
"('cell', 357)",0,1,0,0,0,0,0
"('cell', 386)",0,0,1,0,0,0,0
"('cell', 327)",0,0,1,1,0,0,0
"('cell', 25)",0,0,0,0,0,0,3
"('cell', 8)",0,0,0,0,0,0,4
"('cell', 137)",0,1,0,0,1,4,0
"('cell', 90)",0,0,0,0,0,1,0
"('cell', 38)",0,0,0,0,0,1,0
