,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1707)",0,1,0,1,0,0,0
"('cell', 1212)",0,0,2,0,1,2,3
"('cell', 1177)",0,0,2,0,1,1,4
"('cell', 1512)",0,0,1,0,0,0,2
"('cell', 1507)",0,0,2,0,0,0,2
"('cell', 1500)",0,0,3,0,0,0,2
"('cell', 1162)",0,0,3,0,1,1,1
"('cell', 1680)",0,1,0,1,0,0,0
"('cell', 1547)",0,0,0,1,0,0,1
"('cell', 1624)",0,0,0,1,0,0,1
"('cell', 1239)",0,0,5,0,1,2,3
"('cell', 1075)",0,0,1,0,0,0,0
"('cell', 1649)",0,0,3,0,0,0,0
"('cell', 13)",0,2,0,0,0,1,0
"('cell', 24)",0,3,0,0,0,0,0
"('cell', 5)",0,0,0,0,0,1,0
"('cell', 7)",0,1,0,0,0,2,0
"('cell', 660)",0,0,0,1,0,1,1
"('cell', 682)",0,0,0,1,0,0,1
"('cell', 679)",0,0,0,1,0,0,1
"('cell', 704)",0,0,2,1,0,4,1
"('cell', 689)",0,0,0,1,0,2,1
"('cell', 732)",0,0,1,1,0,5,0
"('cell', 883)",0,0,3,0,0,2,1
"('cell', 757)",0,0,1,0,0,0,0
"('cell', 840)",0,0,2,0,0,1,1
"('cell', 748)",0,0,4,0,0,6,0
"('cell', 743)",0,0,2,1,0,5,0
"('cell', 1109)",0,0,2,1,0,6,1
"('cell', 1365)",0,0,7,0,1,1,0
"('cell', 1363)",0,0,5,0,1,1,0
"('cell', 242)",0,1,1,0,0,0,0
"('cell', 226)",0,3,1,0,2,0,0
"('cell', 51)",0,0,4,0,0,0,0
"('cell', 3)",0,0,0,1,0,2,0
"('cell', 900)",0,0,4,0,0,5,0
"('cell', 934)",0,0,4,0,0,3,3
"('cell', 969)",0,0,5,0,1,2,1
"('cell', 986)",0,0,3,0,0,2,2
"('cell', 1812)",0,0,1,0,4,0,1
"('cell', 1824)",0,1,0,0,1,0,0
"('cell', 1785)",0,1,0,0,1,0,0
"('cell', 1800)",0,0,0,0,3,0,1
"('cell', 1703)",0,1,0,1,0,0,0
"('cell', 1569)",0,0,1,0,0,0,0
"('cell', 1575)",0,0,0,1,0,0,0
"('cell', 1579)",0,0,1,1,0,0,0
"('cell', 1537)",0,0,1,0,0,0,1
"('cell', 1523)",0,0,2,0,0,0,2
"('cell', 1366)",0,0,5,0,0,2,2
"('cell', 1139)",0,0,1,0,0,0,0
"('cell', 127)",0,0,2,0,0,2,0
"('cell', 116)",0,0,0,0,0,2,0
"('cell', 773)",0,0,1,0,0,0,0
"('cell', 755)",0,0,1,0,0,0,0
"('cell', 737)",0,0,1,0,0,0,0
"('cell', 701)",0,0,1,0,0,0,0
"('cell', 653)",0,2,0,0,0,0,0
"('cell', 621)",0,2,1,0,0,5,1
"('cell', 672)",0,1,1,0,0,1,0
"('cell', 611)",0,2,0,0,0,3,1
"('cell', 19)",0,3,0,0,0,3,0
"('cell', 14)",0,1,0,0,0,3,0
"('cell', 1136)",0,0,2,1,0,3,0
"('cell', 1208)",0,0,3,1,0,6,0
"('cell', 1236)",0,0,4,0,1,3,0
"('cell', 1207)",0,0,3,0,0,2,0
"('cell', 1390)",0,0,2,0,1,1,1
"('cell', 1397)",0,0,6,0,1,1,1
"('cell', 922)",0,0,5,0,0,3,1
"('cell', 892)",0,0,4,0,0,4,4
"('cell', 945)",0,0,2,0,0,1,3
"('cell', 586)",0,0,5,1,0,5,1
"('cell', 293)",0,1,2,0,0,0,0
"('cell', 300)",0,1,1,0,0,1,0
"('cell', 500)",0,0,2,0,0,2,0
"('cell', 1612)",0,1,0,0,0,0,0
"('cell', 1798)",0,1,0,0,1,0,0
"('cell', 1818)",0,1,0,0,1,0,0
"('cell', 1777)",0,0,0,0,1,0,0
"('cell', 1573)",0,1,1,0,1,1,1
"('cell', 1620)",0,2,0,0,0,1,0
"('cell', 1683)",0,1,0,1,0,0,0
"('cell', 1653)",0,2,0,0,0,0,0
"('cell', 1690)",0,2,0,0,0,0,0
"('cell', 1663)",0,1,0,0,0,0,0
"('cell', 1660)",0,2,0,0,0,0,0
"('cell', 1633)",0,1,0,0,0,0,0
"('cell', 1639)",0,1,0,0,0,0,0
"('cell', 1727)",0,2,0,0,0,0,0
"('cell', 1701)",0,2,0,0,0,0,0
"('cell', 1576)",0,0,2,0,0,0,0
"('cell', 1591)",0,0,0,1,0,0,0
"('cell', 1566)",0,0,2,0,0,0,0
"('cell', 1528)",0,0,3,0,0,0,3
"('cell', 1564)",0,0,4,0,0,1,0
"('cell', 1549)",0,0,2,0,0,0,0
"('cell', 1585)",0,0,4,1,0,1,0
"('cell', 1527)",0,0,4,0,0,1,0
"('cell', 955)",0,2,0,0,1,1,0
"('cell', 929)",0,1,0,0,0,0,0
"('cell', 960)",0,1,0,0,0,1,0
"('cell', 907)",0,1,0,0,0,0,0
"('cell', 962)",0,2,0,0,0,0,0
"('cell', 1020)",0,1,0,0,0,0,0
"('cell', 990)",0,1,0,0,0,1,0
"('cell', 1024)",0,3,0,0,0,0,0
"('cell', 138)",0,0,2,0,0,5,0
"('cell', 39)",0,4,0,0,0,2,0
"('cell', 31)",0,3,0,0,0,0,0
"('cell', 206)",0,0,1,0,0,0,0
"('cell', 145)",0,0,0,0,0,2,0
"('cell', 582)",0,2,1,0,0,7,1
"('cell', 884)",0,1,0,0,0,0,0
"('cell', 251)",0,0,1,0,0,0,0
"('cell', 913)",0,0,1,0,0,0,0
"('cell', 854)",0,0,1,0,0,0,0
"('cell', 795)",0,0,1,0,0,0,0
"('cell', 895)",0,0,0,1,0,0,0
