,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 787)",0,0,0,0,0,1,0
"('cell', 1377)",0,0,7,0,0,5,0
"('cell', 1407)",0,0,7,0,0,7,0
"('cell', 789)",0,0,0,0,0,1,0
"('cell', 838)",0,0,0,0,0,4,0
"('cell', 1055)",0,1,1,0,0,1,0
"('cell', 1179)",0,1,0,0,0,0,0
"('cell', 1184)",0,1,0,0,0,0,0
"('cell', 1068)",0,1,1,0,0,1,0
"('cell', 262)",0,0,0,3,0,0,0
"('cell', 786)",0,0,1,0,1,0,1
"('cell', 757)",0,0,0,1,0,0,1
"('cell', 200)",0,0,0,1,0,0,0
"('cell', 1338)",0,1,0,0,0,0,0
"('cell', 1329)",0,1,1,0,0,0,0
"('cell', 1126)",0,1,1,0,0,0,0
"('cell', 1091)",0,1,1,0,0,1,0
"('cell', 1032)",0,0,0,0,0,1,0
"('cell', 1399)",0,0,5,0,0,10,0
"('cell', 1503)",0,2,0,0,0,0,0
"('cell', 1469)",0,1,0,0,0,1,0
"('cell', 1504)",0,0,0,0,0,1,0
"('cell', 1479)",0,0,0,0,0,1,0
"('cell', 1489)",0,2,0,0,0,1,0
"('cell', 16)",0,0,0,2,0,0,0
"('cell', 153)",0,0,2,1,0,2,0
"('cell', 803)",0,0,0,0,0,1,0
"('cell', 499)",0,0,0,4,0,0,0
"('cell', 1130)",0,1,0,0,0,0,0
"('cell', 1150)",0,1,0,0,0,0,0
"('cell', 1099)",0,1,0,0,0,0,0
"('cell', 1058)",0,1,0,0,0,0,0
"('cell', 1304)",0,1,0,0,0,0,0
"('cell', 642)",0,1,0,1,0,0,0
"('cell', 629)",0,1,0,2,0,0,0
"('cell', 608)",0,1,0,2,0,0,0
"('cell', 571)",0,1,0,2,0,0,0
"('cell', 749)",0,0,1,1,0,0,1
"('cell', 772)",0,0,1,1,0,0,1
"('cell', 645)",0,0,0,2,0,0,1
"('cell', 740)",0,0,0,1,0,0,1
"('cell', 794)",0,0,2,0,1,0,0
"('cell', 827)",0,0,2,0,2,2,0
"('cell', 573)",0,0,1,3,0,4,0
"('cell', 587)",0,0,0,4,0,1,0
"('cell', 559)",0,0,1,2,0,3,0
"('cell', 341)",0,1,0,1,0,0,0
"('cell', 633)",0,1,0,1,0,0,0
"('cell', 324)",0,0,0,2,0,0,0
"('cell', 482)",0,4,0,0,1,2,0
"('cell', 493)",0,2,2,0,1,3,0
"('cell', 464)",0,2,1,0,0,1,0
"('cell', 379)",0,3,0,2,0,0,0
"('cell', 394)",0,3,0,1,0,0,0
"('cell', 334)",0,2,0,3,0,0,0
"('cell', 427)",0,2,2,0,0,0,0
"('cell', 440)",0,1,0,0,0,0,0
"('cell', 420)",0,1,0,0,0,0,0
"('cell', 1282)",0,2,0,0,0,0,0
"('cell', 1292)",0,2,0,0,0,0,0
"('cell', 1300)",0,1,0,0,0,0,0
"('cell', 1349)",0,2,1,0,0,1,0
"('cell', 1331)",0,2,0,0,0,0,0
"('cell', 1403)",0,0,1,1,0,1,0
