,src,tgt,distance
0,564,619,41.43669871020132
1,564,534,26.92582403567252
2,564,589,23.600847442411894
3,619,690,82.97590011563598
4,619,589,41.400483088968905
5,619,726,85.5102333057278
6,666,498,132.0
7,498,390,93.96275858019496
8,690,589,84.50443775329198
9,690,726,84.50443775329198
10,690,723,28.861739379323623
11,534,589,37.33630940518894
12,534,542,22.360679774997898
13,534,516,21.2602916254693
14,866,878,41.10960958218893
15,390,270,18625.0
16,444,351,33133.0
17,423,433,26.0
18,433,265,20761.0
19,1013,1039,101.9803902718557
20,1013,996,31.400636936215164
21,1013,1020,38.41874542459709
22,1013,997,32.202484376209235
23,1013,1048,108.04628637764465
24,1039,997,113.1591799192624
25,1039,1048,21.400934559032695
26,1039,1051,21.540659228538015
27,985,996,41.10960958218893
28,985,934,133.843191832831
29,996,997,38.01315561749642
30,1073,1082,15.297058540778355
31,1073,1080,17.69180601295413
32,1073,1072,18.027756377319946
33,1073,1070,21.37755832643195
34,1082,1080,16.278820596099706
35,1082,1072,20.518284528683193
36,1082,1085,19.4164878389476
37,1080,1070,17.88854381999832
38,1072,1071,12.0
39,1072,1085,18.439088914585774
40,1085,1071,19.697715603592208
41,1085,1088,22.20360331117452
42,1088,1071,25.238858928247925
43,1088,1090,36.345563690772494
44,1088,1105,50.21951811795888
45,1088,1076,21.2602916254693
46,1185,1193,45.254833995939045
47,1185,1196,46.238512086787566
48,1185,1183,18.027756377319946
49,1185,1188,17.72004514666935
50,1196,1193,18.601075237738275
51,1196,1197,20.248456731316587
52,1183,1193,40.85339643163099
53,1183,1190,35.22782990761707
54,855,732,24010.0
55,74,84,17.72004514666935
56,74,73,22.360679774997898
57,898,893,31.25699921617557
58,898,884,24.041630560342615
59,898,878,25.942243542145693
60,878,867,28.653097563788805
61,878,884,29.614185789921695
62,746,742,25.709920264364882
63,746,706,8186.0
64,992,1006,35.73513677041127
65,992,998,30.4138126514911
66,992,991,41.19465984809196
67,1006,998,42.941821107167776
68,1006,1017,23.345235059857504
69,253,270,2106.0
70,832,856,85.61541917201598
71,832,786,68.42514157822401
72,832,890,90.80198235721508
73,832,810,69.85699678629192
74,890,908,33.61547262794322
75,714,682,22.135943621178654
76,714,701,28.861739379323623
77,714,720,17.204650534085253
78,714,734,24.698178070456937
79,589,542,37.12142238654117
80,1040,1056,28.0178514522438
81,1040,1035,15.264337522473747
82,1040,1043,31.144823004794873
83,1035,1030,27.018512172212592
84,1035,1023,34.785054261852174
85,1035,1043,28.0178514522438
86,1049,1051,22.090722034374522
87,1049,1058,12.649110640673518
88,723,749,17.0
89,723,726,72.02777242147643
90,1070,995,183.0109286354233
91,84,89,19.4164878389476
92,141,193,59.90826320300064
93,141,64,102.39628899525607
94,141,76,6740.0
95,141,53,17069.0
96,64,193,117.18361660232202
97,64,240,141.0319112825179
98,53,29,26.40075756488817
99,1060,1056,19.697715603592208
100,1060,1062,33.24154027718932
101,1060,1063,21.0
102,1060,1055,17.029386365926403
103,1060,1061,28.635642126552707
104,1056,1043,39.05124837953327
105,1056,1055,31.144823004794873
106,1056,1061,17.204650534085253
107,1020,1048,109.48059188732951
108,1181,1192,150.41608956491322
109,1181,1174,24.73863375370596
110,1174,1168,29.410882339705484
111,1174,1159,38.897300677553446
112,1195,1193,20.615528128088304
113,1195,1192,21.400934559032695
114,1195,1190,26.476404589747453
115,1195,1197,22.02271554554524
116,1197,1193,22.090722034374522
117,1193,1190,22.80350850198276
118,1192,1190,25.553864678361276
119,738,719,21.95449840010015
120,738,702,29.068883707497267
121,694,708,17.029386365926403
122,694,706,16.401219466856727
123,694,657,39.96248240537617
124,901,861,51.15662224971465
125,901,882,50.99019513592785
126,901,891,68.4470598345904
127,901,868,53.075418038862395
128,901,893,99.40824915468535
