,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 884)",0,0,2,2,0,0,0
"('cell', 62)",0,0,1,0,0,0,0
"('cell', 18)",0,0,1,4,0,0,0
"('cell', 2076)",0,0,0,3,1,0,1
"('cell', 772)",0,0,3,2,0,2,0
"('cell', 2293)",0,0,0,0,0,0,1
"('cell', 1489)",0,0,0,1,0,1,0
"('cell', 1530)",0,0,0,0,0,1,1
"('cell', 1476)",0,0,0,0,0,0,1
"('cell', 1306)",0,0,0,0,0,0,1
"('cell', 1473)",0,0,0,0,0,0,1
"('cell', 1148)",0,0,0,0,0,0,1
"('cell', 747)",0,1,0,0,0,0,0
"('cell', 11)",0,0,0,1,0,0,0
"('cell', 1964)",0,0,0,2,2,0,0
"('cell', 2033)",0,0,1,4,2,0,1
"('cell', 2084)",0,1,1,2,1,0,1
"('cell', 2168)",0,1,0,3,0,0,1
"('cell', 2250)",0,0,0,1,0,0,1
"('cell', 2130)",0,1,0,2,0,0,1
"('cell', 2285)",0,1,0,2,0,0,1
"('cell', 2338)",0,0,2,1,0,0,0
"('cell', 615)",0,0,4,1,1,2,0
"('cell', 835)",0,0,5,1,0,0,0
"('cell', 885)",0,0,7,3,1,3,0
"('cell', 473)",0,0,3,4,0,4,0
"('cell', 933)",0,1,6,1,1,5,1
"('cell', 46)",0,0,1,5,0,0,0
"('cell', 31)",0,0,0,2,0,0,0
"('cell', 236)",0,7,0,0,0,0,0
"('cell', 252)",0,3,2,1,0,0,0
"('cell', 278)",0,3,0,1,0,0,0
"('cell', 170)",0,2,3,2,0,0,0
"('cell', 367)",0,6,0,0,0,0,0
"('cell', 2)",0,1,0,2,0,0,2
"('cell', 642)",0,2,0,7,0,0,2
"('cell', 1526)",0,0,1,3,0,2,0
"('cell', 2193)",0,0,4,0,0,1,0
"('cell', 1327)",0,0,1,0,0,0,1
"('cell', 1376)",0,0,0,0,0,0,1
"('cell', 1433)",0,0,1,3,0,0,1
"('cell', 1053)",0,1,0,0,0,0,0
"('cell', 1128)",0,1,1,0,0,0,2
"('cell', 1160)",0,1,1,0,0,0,1
"('cell', 1164)",0,1,1,0,0,0,0
"('cell', 1275)",0,0,1,0,0,0,0
"('cell', 1276)",0,0,0,0,0,0,1
"('cell', 727)",0,1,0,0,0,0,0
"('cell', 887)",0,6,1,2,0,0,1
"('cell', 834)",0,10,1,2,0,0,1
"('cell', 1058)",0,1,0,1,0,0,2
"('cell', 1025)",0,1,0,0,0,0,0
"('cell', 1070)",0,0,1,0,4,5,0
"('cell', 2587)",0,0,1,0,3,0,0
"('cell', 1904)",0,0,1,2,3,0,0
"('cell', 163)",0,4,0,3,0,0,1
"('cell', 197)",0,5,0,2,0,0,0
"('cell', 222)",0,2,0,1,0,0,0
"('cell', 168)",0,2,2,3,0,0,0
"('cell', 180)",0,1,0,2,0,0,0
"('cell', 108)",0,0,0,1,0,0,0
"('cell', 17)",0,2,1,4,0,0,2
"('cell', 1195)",0,0,2,3,1,0,0
"('cell', 1138)",0,0,1,4,0,1,0
"('cell', 1678)",0,0,1,2,4,3,1
"('cell', 1672)",0,0,3,1,8,2,3
"('cell', 1726)",0,0,0,2,10,2,0
"('cell', 632)",0,0,4,1,1,2,0
"('cell', 845)",0,0,7,2,0,1,0
"('cell', 709)",0,0,5,0,1,1,0
"('cell', 803)",0,0,6,0,0,1,0
"('cell', 745)",0,0,5,3,0,2,1
"('cell', 764)",0,0,6,1,0,1,0
"('cell', 815)",0,0,5,3,1,1,0
"('cell', 828)",0,0,3,4,2,1,1
"('cell', 783)",0,0,2,7,5,1,3
"('cell', 829)",0,0,2,4,4,1,2
"('cell', 893)",0,0,3,3,5,0,0
"('cell', 922)",0,0,4,3,4,2,0
"('cell', 680)",0,0,3,5,0,3,3
"('cell', 586)",0,0,4,3,3,5,0
"('cell', 874)",0,3,6,5,0,3,1
"('cell', 1037)",0,0,6,2,3,5,2
"('cell', 366)",0,5,0,2,0,0,0
"('cell', 392)",0,8,0,1,0,0,0
"('cell', 325)",0,2,0,2,0,0,0
"('cell', 343)",0,4,0,2,0,0,0
"('cell', 295)",0,1,2,3,0,0,0
"('cell', 733)",0,0,3,0,0,0,0
"('cell', 762)",0,1,3,0,0,1,1
"('cell', 788)",0,1,4,0,0,3,1
"('cell', 643)",0,0,3,3,3,3,0
"('cell', 401)",0,5,1,2,0,3,0
"('cell', 391)",0,6,0,1,0,0,0
"('cell', 433)",0,3,0,2,0,1,0
"('cell', 447)",0,4,1,2,0,5,0
"('cell', 511)",0,3,2,1,0,4,0
"('cell', 623)",0,2,2,7,3,0,1
"('cell', 1274)",0,0,1,3,0,0,1
"('cell', 1266)",0,0,1,2,0,4,3
"('cell', 1461)",0,0,1,3,0,0,1
"('cell', 962)",0,2,0,2,0,0,0
"('cell', 1003)",0,1,0,2,0,0,0
"('cell', 952)",0,3,0,3,0,0,0
"('cell', 902)",0,1,0,0,0,0,0
"('cell', 1173)",0,1,1,0,0,0,0
"('cell', 1227)",0,0,0,0,0,0,1
"('cell', 126)",0,0,0,1,0,0,0
"('cell', 27)",0,0,1,0,0,0,0
"('cell', 310)",0,0,0,1,0,0,0
"('cell', 200)",0,1,0,2,0,0,0
"('cell', 209)",0,1,0,1,0,0,0
"('cell', 711)",0,5,2,0,0,0,0
"('cell', 763)",0,5,1,1,0,0,0
"('cell', 735)",0,4,2,1,0,0,0
"('cell', 679)",0,2,0,0,0,0,0
"('cell', 695)",0,1,1,1,0,0,0
"('cell', 781)",0,5,0,3,0,0,0
"('cell', 778)",0,6,0,1,0,0,1
"('cell', 700)",0,6,0,1,0,0,0
"('cell', 768)",0,1,0,0,0,0,0
"('cell', 857)",0,2,0,0,0,0,0
"('cell', 940)",0,1,0,0,0,0,0
"('cell', 953)",0,2,0,0,0,0,0
"('cell', 875)",0,1,0,0,0,0,0
"('cell', 1597)",0,0,1,3,0,3,1
"('cell', 1551)",0,0,2,5,0,3,1
"('cell', 1271)",0,0,0,1,0,2,1
"('cell', 1314)",0,1,1,2,0,4,1
"('cell', 1249)",0,2,0,1,0,2,1
"('cell', 1192)",0,5,0,1,0,2,0
"('cell', 1159)",0,4,0,2,0,1,2
"('cell', 1127)",0,5,0,1,0,1,0
"('cell', 1743)",0,0,1,0,0,5,0
"('cell', 2232)",0,0,3,0,0,0,0
"('cell', 2595)",0,0,2,0,3,0,1
"('cell', 2276)",0,0,3,0,2,1,0
"('cell', 2343)",0,0,3,1,1,0,0
"('cell', 1797)",0,0,1,0,8,0,1
"('cell', 1944)",0,0,1,0,2,0,1
"('cell', 1901)",0,0,0,0,1,1,5
"('cell', 1956)",0,0,0,0,0,0,3
"('cell', 1918)",0,0,1,0,1,1,4
"('cell', 1897)",0,0,0,0,3,1,5
"('cell', 1945)",0,0,0,0,2,0,2
"('cell', 1947)",0,0,2,0,0,0,3
"('cell', 67)",0,0,1,2,0,0,0
"('cell', 23)",0,0,1,1,0,0,0
"('cell', 131)",0,4,1,2,0,0,1
"('cell', 40)",0,0,1,4,0,0,0
"('cell', 47)",0,0,1,4,0,0,0
"('cell', 4)",0,0,0,3,0,0,1
"('cell', 34)",0,2,2,5,0,0,1
"('cell', 10)",0,2,0,5,0,0,1
"('cell', 1004)",0,0,2,3,1,4,0
"('cell', 1970)",0,0,2,2,2,0,1
"('cell', 1444)",0,0,1,1,8,1,0
"('cell', 1402)",0,0,2,0,7,1,1
"('cell', 1701)",0,0,2,2,4,0,0
"('cell', 1293)",0,1,2,6,1,0,0
"('cell', 2013)",0,0,1,2,1,0,1
"('cell', 942)",0,0,2,3,0,0,0
"('cell', 1026)",0,0,1,4,0,1,0
"('cell', 1469)",0,0,1,1,12,1,0
"('cell', 748)",0,1,3,8,4,0,5
"('cell', 712)",0,0,0,8,0,1,4
"('cell', 974)",0,0,3,2,5,2,1
"('cell', 596)",0,2,3,3,0,1,0
"('cell', 566)",0,3,0,2,0,1,0
"('cell', 553)",0,4,0,3,0,0,0
"('cell', 665)",0,2,6,4,0,0,0
"('cell', 741)",0,1,2,1,0,1,1
"('cell', 802)",0,3,0,1,0,1,0
"('cell', 688)",0,0,4,1,0,0,0
"('cell', 682)",0,1,6,3,0,0,0
"('cell', 678)",0,2,3,1,0,0,0
"('cell', 653)",0,1,3,1,0,0,0
"('cell', 618)",0,3,0,1,0,0,0
"('cell', 328)",0,3,3,2,0,0,0
"('cell', 454)",0,4,0,2,0,0,0
"('cell', 476)",0,4,0,2,0,0,0
"('cell', 482)",0,7,0,1,0,0,0
"('cell', 419)",0,6,0,2,0,0,0
"('cell', 116)",0,0,2,5,0,0,0
"('cell', 86)",0,1,2,4,0,0,0
"('cell', 360)",0,6,1,1,0,3,0
"('cell', 294)",0,8,0,0,0,0,0
"('cell', 640)",0,2,3,3,4,2,0
"('cell', 545)",0,2,0,3,2,4,0
"('cell', 737)",0,1,4,8,0,1,3
"('cell', 606)",0,3,3,3,0,1,0
"('cell', 573)",0,3,3,3,0,2,0
"('cell', 546)",0,1,3,2,0,1,0
"('cell', 738)",0,3,6,6,0,2,1
"('cell', 634)",0,1,2,5,1,2,0
"('cell', 593)",0,1,2,5,1,2,0
"('cell', 287)",0,0,2,4,0,5,0
"('cell', 118)",0,0,2,5,1,1,1
"('cell', 315)",0,1,5,1,1,6,2
"('cell', 524)",0,1,0,9,3,0,0
"('cell', 48)",0,0,1,8,0,2,1
"('cell', 33)",0,0,0,9,0,2,1
"('cell', 139)",0,2,2,0,0,4,0
"('cell', 135)",0,4,0,2,0,5,0
"('cell', 143)",0,4,0,1,0,2,1
"('cell', 158)",0,5,0,3,0,1,1
"('cell', 437)",0,0,3,5,5,3,0
"('cell', 587)",0,0,2,5,0,0,0
"('cell', 790)",0,0,1,7,4,0,4
"('cell', 1073)",0,2,1,2,0,1,2
"('cell', 384)",0,0,0,1,0,0,0
"('cell', 309)",0,1,0,1,0,0,0
"('cell', 388)",0,0,0,1,0,0,0
"('cell', 165)",0,1,0,3,0,0,0
"('cell', 178)",0,0,0,2,0,0,0
"('cell', 152)",0,0,0,1,0,0,0
"('cell', 155)",0,1,0,2,0,0,0
"('cell', 107)",0,0,0,1,0,0,0
"('cell', 513)",0,1,1,0,0,0,0
"('cell', 549)",0,3,1,0,0,0,0
"('cell', 574)",0,4,1,0,0,0,0
"('cell', 331)",0,1,0,2,0,0,0
"('cell', 370)",0,1,0,2,0,0,0
"('cell', 753)",0,3,2,2,0,0,0
"('cell', 871)",0,3,0,2,0,0,0
"('cell', 892)",0,2,1,2,0,0,0
"('cell', 599)",0,3,1,1,0,0,0
"('cell', 694)",0,2,1,1,0,0,0
"('cell', 671)",0,2,1,2,0,0,0
"('cell', 758)",0,5,0,1,0,0,1
"('cell', 789)",0,7,1,1,0,0,1
"('cell', 869)",0,3,0,0,0,0,0
"('cell', 797)",0,3,1,2,0,0,0
"('cell', 856)",0,4,0,0,0,0,0
"('cell', 841)",0,4,0,1,0,0,0
"('cell', 798)",0,4,0,0,0,0,0
"('cell', 831)",0,4,1,2,0,0,0
"('cell', 723)",0,2,0,0,0,0,0
"('cell', 913)",0,2,0,2,0,0,0
"('cell', 1591)",0,0,1,4,0,4,1
