,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 172)",0,0,1,4,0,9,1
"('cell', 8)",0,1,0,0,0,1,0
"('cell', 22)",0,0,1,0,0,1,0
"('cell', 9)",0,0,0,0,0,1,0
"('cell', 941)",0,1,1,0,4,0,1
"('cell', 1524)",0,3,0,0,0,0,0
"('cell', 14)",0,0,0,2,0,0,0
"('cell', 3)",0,0,0,2,0,0,0
"('cell', 1)",0,0,1,0,0,1,0
"('cell', 31)",0,0,0,2,0,0,0
"('cell', 25)",0,0,1,0,0,1,0
"('cell', 655)",0,3,0,1,0,2,0
"('cell', 97)",0,0,3,0,0,4,0
"('cell', 103)",0,0,1,0,0,3,0
"('cell', 46)",0,0,2,0,0,3,0
"('cell', 40)",0,0,1,0,0,3,0
"('cell', 729)",0,0,1,0,1,0,0
"('cell', 928)",0,1,3,0,3,1,1
"('cell', 1676)",0,0,2,0,0,1,0
"('cell', 832)",0,2,0,2,0,1,0
"('cell', 1280)",0,1,2,0,0,0,0
"('cell', 1274)",0,2,0,0,0,3,0
"('cell', 1635)",0,0,0,6,0,0,0
"('cell', 1690)",0,0,0,0,1,6,0
"('cell', 968)",0,0,1,3,0,2,0
"('cell', 922)",0,0,2,3,0,2,0
"('cell', 705)",0,0,2,4,0,0,0
"('cell', 13)",0,1,0,2,0,0,0
"('cell', 6)",0,0,0,2,0,0,0
"('cell', 2)",0,1,0,0,0,0,0
"('cell', 4)",0,1,0,1,0,0,0
"('cell', 839)",0,4,0,1,0,1,0
"('cell', 810)",0,2,0,1,0,2,0
"('cell', 789)",0,2,0,2,0,2,0
"('cell', 769)",0,4,0,1,0,2,0
"('cell', 671)",0,2,0,0,0,0,0
"('cell', 86)",0,3,0,0,0,1,0
"('cell', 70)",0,3,0,0,0,0,0
"('cell', 460)",0,1,0,0,0,0,0
"('cell', 326)",0,1,1,1,0,3,0
"('cell', 790)",0,0,0,0,1,0,0
"('cell', 834)",0,1,3,0,2,1,0
"('cell', 818)",0,0,2,0,2,1,0
"('cell', 871)",0,1,0,0,0,1,0
"('cell', 892)",0,1,3,0,2,1,0
"('cell', 907)",0,1,0,0,1,1,0
"('cell', 845)",0,1,1,0,2,1,0
"('cell', 828)",0,0,0,0,2,1,0
"('cell', 1268)",0,0,1,0,0,0,0
"('cell', 1421)",0,1,0,0,0,0,0
"('cell', 1587)",0,3,0,1,0,0,0
"('cell', 1361)",0,1,0,0,0,0,0
"('cell', 1425)",0,1,0,0,0,0,0
"('cell', 956)",0,0,1,6,0,1,0
"('cell', 940)",0,0,1,1,0,1,0
"('cell', 950)",0,0,1,2,0,2,0
"('cell', 917)",0,0,0,4,0,1,0
"('cell', 886)",0,4,1,2,0,1,0
"('cell', 903)",0,3,1,1,0,2,0
"('cell', 1236)",0,1,1,1,0,0,0
"('cell', 1273)",0,2,1,0,0,2,0
"('cell', 1247)",0,0,1,1,0,0,0
"('cell', 1227)",0,1,0,0,0,2,0
"('cell', 1204)",0,1,1,1,0,0,1
"('cell', 1293)",0,0,1,0,0,0,0
