,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 15)",0,1,1,1,0,1,0
"('cell', 2)",0,0,1,1,0,0,0
"('cell', 22)",0,2,1,1,0,1,0
"('cell', 14)",0,2,2,1,0,0,0
"('cell', 301)",0,2,1,0,0,0,0
"('cell', 580)",0,0,4,3,0,3,0
"('cell', 423)",0,0,1,0,0,5,0
"('cell', 487)",0,1,7,3,0,1,0
"('cell', 488)",0,1,9,4,0,1,0
"('cell', 298)",0,0,4,1,0,8,0
"('cell', 611)",0,0,2,0,0,8,0
"('cell', 38)",0,1,0,0,0,2,0
"('cell', 54)",0,0,0,0,0,4,0
"('cell', 21)",0,1,0,1,0,2,0
"('cell', 58)",0,1,4,0,0,4,0
"('cell', 39)",0,3,0,1,0,1,0
"('cell', 49)",0,2,0,0,0,2,0
"('cell', 9)",0,0,1,2,0,0,0
"('cell', 12)",0,1,2,1,0,0,0
"('cell', 13)",0,2,1,1,0,0,0
"('cell', 11)",0,1,1,1,0,0,0
"('cell', 17)",0,2,5,1,0,0,0
"('cell', 121)",0,0,0,0,0,2,0
"('cell', 110)",0,0,1,0,0,3,0
"('cell', 182)",0,0,0,0,3,5,0
"('cell', 180)",0,0,0,0,2,6,0
"('cell', 57)",0,0,0,0,0,4,0
"('cell', 41)",0,3,5,1,0,0,0
"('cell', 28)",0,2,4,1,0,0,0
"('cell', 33)",0,2,3,1,0,0,0
"('cell', 48)",0,3,5,1,0,0,0
"('cell', 56)",0,1,4,0,0,3,0
"('cell', 52)",0,2,3,0,0,3,0
"('cell', 44)",0,3,2,1,0,1,0
"('cell', 537)",0,0,7,4,0,2,0
"('cell', 416)",0,2,2,1,0,2,0
"('cell', 379)",0,2,4,2,0,2,0
"('cell', 352)",0,2,2,0,0,2,0
"('cell', 588)",0,0,1,1,0,2,0
"('cell', 777)",0,0,3,0,0,3,1
"('cell', 282)",0,0,3,1,1,0,0
"('cell', 303)",0,0,2,2,1,2,1
"('cell', 328)",0,0,3,2,1,2,0
"('cell', 475)",0,0,4,0,0,7,0
