,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 594)",0,0,1,1,0,2,0
"('cell', 1860)",0,0,1,0,0,1,0
"('cell', 1405)",0,0,0,1,0,0,0
"('cell', 1838)",0,0,1,0,0,1,0
"('cell', 998)",0,0,1,0,3,1,3
"('cell', 901)",0,0,0,0,1,0,4
"('cell', 868)",0,0,0,0,0,0,4
"('cell', 1649)",0,0,0,1,0,0,3
"('cell', 785)",0,0,0,0,0,0,3
"('cell', 912)",0,0,1,0,1,0,0
"('cell', 924)",0,0,0,1,0,1,0
"('cell', 858)",0,0,1,5,0,0,3
"('cell', 1835)",0,0,2,0,0,0,0
"('cell', 1859)",0,0,2,0,0,0,0
"('cell', 1815)",0,0,1,0,0,0,0
"('cell', 1808)",0,0,2,0,0,0,0
"('cell', 1247)",0,0,0,0,0,0,1
"('cell', 849)",0,0,2,8,0,0,2
"('cell', 909)",0,0,2,2,0,0,1
"('cell', 936)",0,0,1,0,0,0,1
"('cell', 892)",0,0,2,5,0,0,2
"('cell', 618)",0,0,1,1,0,3,0
"('cell', 1008)",0,0,2,0,2,0,2
"('cell', 980)",0,0,2,0,1,0,4
"('cell', 1011)",0,0,2,0,0,0,3
"('cell', 1036)",0,0,3,0,2,0,1
"('cell', 1533)",0,0,0,1,0,0,3
"('cell', 1428)",0,0,2,0,0,1,2
"('cell', 1489)",0,0,0,1,0,0,3
"('cell', 1691)",0,0,0,0,0,0,3
"('cell', 1662)",0,0,0,0,0,0,2
"('cell', 1731)",0,0,0,0,0,0,2
"('cell', 1766)",0,0,1,0,0,0,3
"('cell', 1748)",0,0,0,0,0,0,3
"('cell', 1609)",0,0,0,1,0,0,3
"('cell', 1577)",0,0,0,1,0,0,3
"('cell', 1632)",0,0,0,1,0,0,3
"('cell', 1566)",0,0,0,1,0,0,2
"('cell', 1827)",0,0,1,0,0,0,2
"('cell', 1438)",0,0,2,1,0,0,0
"('cell', 1427)",0,0,3,1,0,0,0
"('cell', 1615)",0,0,0,1,0,0,0
"('cell', 1598)",0,0,1,0,0,0,0
"('cell', 1592)",0,0,1,0,2,0,0
"('cell', 1746)",0,0,1,0,0,0,2
"('cell', 1727)",0,0,0,0,0,0,1
"('cell', 1673)",0,0,0,0,0,0,1
"('cell', 1709)",0,0,0,0,0,0,1
"('cell', 1680)",0,0,0,0,0,0,1
"('cell', 1618)",0,0,3,0,0,0,0
"('cell', 827)",0,0,0,0,0,0,2
"('cell', 850)",0,0,2,0,1,0,0
"('cell', 876)",0,0,2,0,1,1,0
"('cell', 786)",0,0,2,1,0,0,1
"('cell', 1264)",0,0,2,0,0,0,0
"('cell', 246)",0,0,0,4,0,0,0
"('cell', 445)",0,0,1,2,0,2,0
"('cell', 216)",0,0,0,2,0,0,0
"('cell', 47)",0,0,0,1,0,0,0
"('cell', 41)",0,0,0,1,0,0,1
"('cell', 176)",0,0,4,0,0,1,0
"('cell', 169)",0,0,3,0,0,1,0
"('cell', 469)",0,0,0,6,0,0,3
"('cell', 461)",0,0,0,0,0,1,5
"('cell', 478)",0,0,0,0,0,1,4
"('cell', 1797)",0,0,1,0,0,0,0
"('cell', 1867)",0,0,2,0,0,0,0
"('cell', 1851)",0,0,2,0,0,0,0
"('cell', 1861)",0,0,2,1,0,0,0
"('cell', 1847)",0,0,1,1,0,0,0
"('cell', 1837)",0,0,3,1,0,0,0
"('cell', 1809)",0,0,3,1,0,0,0
"('cell', 1515)",0,0,1,2,2,0,1
"('cell', 1485)",0,0,1,1,2,0,1
"('cell', 1527)",0,0,0,0,0,1,0
"('cell', 1574)",0,0,0,0,0,1,0
"('cell', 1850)",0,0,1,0,0,0,0
"('cell', 1536)",0,0,1,0,0,0,0
"('cell', 1262)",0,0,0,1,0,0,0
"('cell', 804)",0,0,1,2,0,0,3
"('cell', 1021)",0,0,4,1,1,0,3
"('cell', 1009)",0,0,2,1,1,0,2
"('cell', 1121)",0,0,3,0,6,1,1
"('cell', 1341)",0,0,2,0,3,2,2
"('cell', 1374)",0,0,3,0,0,2,2
"('cell', 1447)",0,0,0,1,0,0,2
"('cell', 1492)",0,0,0,1,0,0,1
"('cell', 1679)",0,0,0,0,0,0,3
"('cell', 1854)",0,0,1,0,1,1,0
"('cell', 1832)",0,0,1,0,0,0,1
"('cell', 1759)",0,0,1,0,0,0,0
"('cell', 1768)",0,0,1,0,0,0,0
"('cell', 1733)",0,0,2,0,0,0,0
"('cell', 1752)",0,0,2,0,0,0,0
"('cell', 1824)",0,0,2,0,1,3,0
"('cell', 1715)",0,0,3,0,0,1,0
"('cell', 1418)",0,0,4,0,0,0,0
"('cell', 1377)",0,0,4,1,0,0,0
"('cell', 1555)",0,0,0,1,0,0,0
"('cell', 1539)",0,0,0,1,0,0,0
"('cell', 1775)",0,0,1,0,0,0,2
"('cell', 1608)",0,0,4,0,0,0,0
"('cell', 1807)",0,0,1,0,1,2,0
"('cell', 1687)",0,0,1,0,0,0,0
"('cell', 1670)",0,0,3,0,0,0,0
"('cell', 1710)",0,0,1,0,0,0,0
"('cell', 1639)",0,0,3,0,0,0,1
"('cell', 1624)",0,0,3,0,0,0,1
"('cell', 1256)",0,0,2,0,0,0,0
"('cell', 539)",0,0,2,1,1,1,3
"('cell', 735)",0,0,0,0,0,0,2
"('cell', 730)",0,0,0,1,0,0,1
"('cell', 717)",0,0,2,1,1,1,1
"('cell', 701)",0,0,2,1,1,0,1
"('cell', 864)",0,0,0,1,0,0,0
"('cell', 821)",0,0,2,0,0,2,0
"('cell', 790)",0,0,2,0,0,1,0
"('cell', 756)",0,0,2,1,0,1,1
"('cell', 744)",0,0,0,0,0,0,1
"('cell', 750)",0,0,0,0,0,0,1
"('cell', 767)",0,0,0,0,0,0,1
"('cell', 900)",0,0,2,0,0,0,1
"('cell', 772)",0,0,1,0,0,0,0
"('cell', 904)",0,0,1,0,0,0,1
"('cell', 729)",0,0,0,0,0,1,0
"('cell', 937)",0,0,0,1,0,0,0
"('cell', 911)",0,0,0,1,0,0,0
"('cell', 896)",0,0,0,1,0,0,0
"('cell', 915)",0,0,0,1,0,0,0
"('cell', 734)",0,0,0,0,0,0,1
"('cell', 889)",0,0,0,1,0,0,0
"('cell', 737)",0,0,0,2,0,2,1
"('cell', 630)",0,0,0,0,0,2,0
"('cell', 649)",0,0,1,0,0,3,0
"('cell', 494)",0,0,1,1,0,6,0
"('cell', 732)",0,0,1,5,0,0,1
"('cell', 716)",0,0,1,6,0,0,1
"('cell', 261)",0,0,0,3,0,0,0
"('cell', 10)",0,0,0,0,0,0,2
"('cell', 43)",0,0,1,0,0,0,3
"('cell', 53)",0,0,1,0,0,0,6
"('cell', 37)",0,0,0,0,0,0,6
"('cell', 20)",0,0,0,0,0,0,2
"('cell', 44)",0,0,0,0,0,0,7
"('cell', 19)",0,0,0,0,0,0,2
"('cell', 32)",0,0,0,1,0,0,1
"('cell', 13)",0,0,0,0,0,0,3
"('cell', 134)",0,0,0,1,0,0,0
"('cell', 79)",0,0,0,2,0,0,0
"('cell', 219)",0,0,0,1,0,0,0
"('cell', 187)",0,0,0,1,0,0,0
"('cell', 234)",0,0,0,0,0,1,0
"('cell', 205)",0,0,0,1,0,0,0
"('cell', 60)",0,0,0,0,0,0,10
"('cell', 268)",0,0,0,0,0,1,4
"('cell', 305)",0,0,0,0,0,1,6
"('cell', 120)",0,0,1,1,0,1,0
"('cell', 78)",0,0,0,2,0,0,3
"('cell', 140)",0,0,2,0,0,1,0
"('cell', 163)",0,0,5,0,0,1,0
"('cell', 135)",0,0,0,2,0,0,0
"('cell', 608)",0,0,0,0,0,1,0
"('cell', 613)",0,0,1,0,0,1,0
"('cell', 480)",0,0,0,0,0,1,3
"('cell', 444)",0,0,0,0,0,2,5
"('cell', 217)",0,0,0,0,0,1,5
"('cell', 1785)",0,0,0,0,0,1,0
"('cell', 1843)",0,0,0,1,0,0,0
"('cell', 1823)",0,0,2,1,0,0,0
"('cell', 1813)",0,0,2,1,0,0,0
"('cell', 1858)",0,0,0,1,0,0,0
"('cell', 1728)",0,0,3,1,0,0,1
"('cell', 1753)",0,0,3,1,0,0,0
"('cell', 1607)",0,0,1,1,0,0,0
"('cell', 1665)",0,0,2,0,0,0,0
"('cell', 1590)",0,0,2,0,0,0,1
"('cell', 1530)",0,0,1,0,0,1,0
"('cell', 1528)",0,0,0,0,0,1,0
"('cell', 1441)",0,0,1,1,2,0,1
"('cell', 1532)",0,0,1,0,0,0,0
"('cell', 1318)",0,0,0,0,0,2,1
"('cell', 1321)",0,0,1,0,0,3,1
"('cell', 1496)",0,0,0,0,0,0,1
"('cell', 1480)",0,0,0,0,0,0,1
"('cell', 1471)",0,0,0,0,0,1,0
"('cell', 1343)",0,0,0,0,0,2,1
"('cell', 1339)",0,0,0,0,0,0,1
"('cell', 1335)",0,0,0,1,0,0,0
"('cell', 1373)",0,0,0,1,0,0,0
"('cell', 976)",0,0,1,2,0,0,1
"('cell', 922)",0,0,1,2,0,0,2
"('cell', 806)",0,0,1,1,0,0,2
"('cell', 815)",0,0,0,4,0,0,2
"('cell', 814)",0,0,0,3,0,0,3
"('cell', 861)",0,0,0,2,0,0,4
"('cell', 856)",0,0,0,2,0,0,3
"('cell', 866)",0,0,1,1,0,1,3
"('cell', 803)",0,0,1,4,0,0,4
"('cell', 771)",0,0,1,2,0,0,2
"('cell', 768)",0,0,0,4,0,0,2
"('cell', 1414)",0,0,2,1,0,0,0
"('cell', 1353)",0,0,1,0,0,1,0
"('cell', 1323)",0,0,4,0,1,1,0
"('cell', 1452)",0,0,0,1,0,0,0
"('cell', 1417)",0,0,2,1,0,0,0
"('cell', 1466)",0,0,0,1,0,0,0
"('cell', 1470)",0,0,0,1,0,0,0
"('cell', 1302)",0,0,2,0,3,2,0
"('cell', 1773)",0,0,3,0,0,3,0
"('cell', 1756)",0,0,3,0,0,3,0
"('cell', 1789)",0,0,3,0,0,3,0
"('cell', 1812)",0,0,3,0,0,3,0
"('cell', 1833)",0,0,3,0,1,3,0
"('cell', 1411)",0,0,3,0,0,0,0
"('cell', 1360)",0,0,6,1,0,1,0
"('cell', 907)",0,0,2,0,2,1,0
"('cell', 1543)",0,0,3,0,3,0,0
"('cell', 1429)",0,0,1,0,0,0,0
"('cell', 1493)",0,0,0,1,0,0,0
"('cell', 1518)",0,0,0,1,0,0,0
"('cell', 1806)",0,0,1,0,0,0,2
"('cell', 1770)",0,0,1,0,0,0,2
"('cell', 1754)",0,0,1,0,0,0,1
"('cell', 1743)",0,0,2,0,0,2,0
"('cell', 1757)",0,0,1,0,0,2,0
"('cell', 1779)",0,0,3,0,1,2,0
"('cell', 1729)",0,0,2,0,0,1,0
"('cell', 1644)",0,0,1,0,0,0,0
"('cell', 1666)",0,0,1,0,0,1,0
"('cell', 1646)",0,0,1,0,0,1,0
"('cell', 1628)",0,0,1,0,0,0,0
"('cell', 1570)",0,0,5,0,0,0,1
"('cell', 1535)",0,0,4,0,0,0,1
"('cell', 543)",0,0,3,0,7,1,0
"('cell', 573)",0,0,1,1,0,1,0
"('cell', 569)",0,0,1,1,1,0,1
"('cell', 589)",0,0,0,1,0,0,1
"('cell', 275)",0,0,0,1,0,0,0
"('cell', 209)",0,0,0,0,0,3,1
"('cell', 323)",0,0,0,2,0,0,0
"('cell', 677)",0,0,0,1,0,0,0
"('cell', 685)",0,0,0,1,0,0,1
"('cell', 663)",0,0,0,1,1,0,1
"('cell', 665)",0,0,0,1,0,0,0
"('cell', 748)",0,0,0,0,0,0,3
"('cell', 723)",0,0,0,0,0,0,1
"('cell', 754)",0,0,0,0,0,0,1
"('cell', 743)",0,0,0,0,0,0,2
"('cell', 778)",0,0,0,0,0,0,2
"('cell', 931)",0,0,1,0,0,0,4
"('cell', 755)",0,0,0,0,0,0,3
"('cell', 712)",0,0,0,0,0,0,2
"('cell', 681)",0,0,0,0,0,0,1
"('cell', 1375)",0,0,7,0,0,0,0
"('cell', 1300)",0,0,7,0,1,0,0
"('cell', 718)",0,0,2,0,1,1,1
"('cell', 854)",0,0,1,1,0,2,0
"('cell', 886)",0,0,2,1,0,2,0
"('cell', 863)",0,0,0,1,0,0,0
"('cell', 798)",0,0,0,0,0,1,0
"('cell', 763)",0,0,0,0,0,1,0
"('cell', 823)",0,0,0,1,0,0,0
"('cell', 822)",0,0,0,1,0,1,0
"('cell', 782)",0,0,2,1,0,2,1
"('cell', 829)",0,0,0,0,0,0,1
"('cell', 783)",0,0,0,0,0,0,1
"('cell', 820)",0,0,0,0,0,0,1
"('cell', 770)",0,0,0,0,0,0,1
"('cell', 842)",0,0,1,0,0,0,1
"('cell', 824)",0,0,1,0,0,0,1
"('cell', 795)",0,0,1,0,0,0,1
"('cell', 808)",0,0,1,0,0,0,0
"('cell', 1037)",0,0,4,0,0,0,0
"('cell', 978)",0,0,4,0,0,0,0
"('cell', 1016)",0,0,2,0,0,0,0
"('cell', 961)",0,0,4,0,0,0,0
"('cell', 991)",0,0,1,0,0,0,0
"('cell', 1022)",0,0,4,0,0,0,0
"('cell', 1077)",0,0,2,0,0,0,0
"('cell', 1049)",0,0,1,0,0,0,0
"('cell', 1087)",0,0,3,0,0,0,0
"('cell', 1109)",0,0,2,0,0,0,0
"('cell', 791)",0,0,0,0,0,0,1
"('cell', 1281)",0,0,0,0,0,1,1
"('cell', 1284)",0,0,1,0,0,3,1
"('cell', 751)",0,0,0,2,0,2,1
"('cell', 765)",0,0,0,2,0,2,1
"('cell', 788)",0,0,0,1,0,2,0
"('cell', 759)",0,0,0,0,0,2,0
"('cell', 657)",0,0,0,0,0,1,0
"('cell', 648)",0,0,0,0,0,2,0
"('cell', 695)",0,0,0,0,0,2,0
"('cell', 638)",0,0,0,0,0,2,0
"('cell', 625)",0,0,0,0,0,1,0
"('cell', 700)",0,0,0,0,0,1,0
"('cell', 267)",0,0,2,0,0,0,0
"('cell', 266)",0,0,0,0,0,1,1
"('cell', 296)",0,0,0,0,0,1,3
"('cell', 230)",0,0,2,0,0,1,3
"('cell', 489)",0,0,1,1,0,2,2
"('cell', 483)",0,0,1,3,0,1,2
"('cell', 432)",0,0,2,2,0,4,0
"('cell', 341)",0,0,1,4,0,0,0
"('cell', 322)",0,0,0,3,0,0,0
"('cell', 342)",0,0,1,2,0,0,0
"('cell', 382)",0,0,2,3,0,0,0
"('cell', 2)",0,0,1,0,0,0,1
"('cell', 100)",0,0,0,1,0,0,4
"('cell', 143)",0,0,5,1,0,1,2
"('cell', 114)",0,0,3,1,0,0,6
"('cell', 56)",0,0,0,1,0,0,5
"('cell', 40)",0,0,0,1,0,0,4
"('cell', 36)",0,0,0,1,0,0,5
"('cell', 201)",0,0,3,1,0,1,0
"('cell', 186)",0,0,0,1,0,0,0
"('cell', 174)",0,0,3,1,0,0,0
"('cell', 220)",0,0,1,1,0,1,0
"('cell', 203)",0,0,4,0,0,3,0
"('cell', 224)",0,0,4,0,0,3,0
"('cell', 164)",0,0,3,0,1,0,1
"('cell', 210)",0,0,1,0,1,1,6
"('cell', 243)",0,0,0,0,1,1,5
"('cell', 204)",0,0,3,0,0,0,3
"('cell', 611)",0,0,0,0,0,1,0
"('cell', 581)",0,0,0,0,0,1,1
"('cell', 554)",0,0,0,0,0,1,1
"('cell', 575)",0,0,0,0,0,1,0
"('cell', 595)",0,0,0,0,0,1,0
"('cell', 537)",0,0,0,0,0,0,1
"('cell', 546)",0,0,2,1,0,2,3
"('cell', 567)",0,0,1,1,0,1,0
"('cell', 189)",0,0,0,0,0,0,3
"('cell', 384)",0,0,0,1,0,0,2
"('cell', 388)",0,0,1,1,0,0,0
"('cell', 29)",0,0,0,0,0,1,0
"('cell', 54)",0,0,0,0,0,3,1
"('cell', 21)",0,0,0,0,0,1,0
"('cell', 1787)",0,0,0,0,0,1,0
"('cell', 1688)",0,0,0,0,0,1,0
"('cell', 1764)",0,0,0,0,0,1,0
"('cell', 1635)",0,0,0,0,0,1,0
"('cell', 1672)",0,0,0,2,0,0,1
"('cell', 1389)",0,0,2,1,0,0,1
"('cell', 1413)",0,1,2,1,1,0,6
"('cell', 1700)",0,0,2,1,0,0,1
"('cell', 1720)",0,0,3,1,0,0,0
"('cell', 1488)",0,1,1,1,0,0,2
"('cell', 1482)",0,1,1,1,0,0,5
"('cell', 1425)",0,1,1,1,0,0,1
"('cell', 1514)",0,1,1,1,0,0,2
"('cell', 1599)",0,0,1,0,0,1,0
"('cell', 1614)",0,0,1,0,0,1,0
"('cell', 1583)",0,0,1,0,0,1,0
"('cell', 1579)",0,0,1,0,0,1,0
"('cell', 1403)",0,0,2,0,1,3,0
"('cell', 1460)",0,0,0,0,0,2,0
"('cell', 1364)",0,0,1,2,0,0,2
"('cell', 1286)",0,0,1,1,0,0,0
"('cell', 1259)",0,0,1,1,0,0,0
"('cell', 986)",0,0,1,1,0,0,0
"('cell', 973)",0,0,1,0,0,0,0
"('cell', 957)",0,0,1,0,0,0,1
"('cell', 1047)",0,0,1,1,0,0,0
"('cell', 1383)",0,0,0,2,0,0,0
"('cell', 1346)",0,0,0,2,0,0,0
"('cell', 1391)",0,0,0,2,0,0,0
"('cell', 1420)",0,0,0,2,0,0,0
"('cell', 1455)",0,1,0,2,0,0,0
"('cell', 1474)",0,1,0,1,0,0,0
"('cell', 1379)",0,0,0,1,0,0,0
"('cell', 1401)",0,0,0,1,0,0,0
"('cell', 1633)",0,0,1,0,0,1,0
"('cell', 1658)",0,0,0,0,0,1,0
"('cell', 1611)",0,0,1,0,0,0,0
"('cell', 1561)",0,0,1,0,0,0,0
