,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2796)",0,0,0,0,0,1,0
"('cell', 2767)",0,1,0,0,0,0,0
"('cell', 2781)",0,0,0,0,0,3,0
"('cell', 2715)",0,1,0,0,0,0,0
"('cell', 1126)",0,0,0,0,0,1,0
"('cell', 2556)",0,0,0,1,0,0,0
"('cell', 2719)",0,1,0,0,1,0,0
"('cell', 2346)",0,0,0,1,0,0,0
"('cell', 37)",0,0,0,0,1,0,0
"('cell', 894)",0,0,0,1,0,0,0
"('cell', 987)",0,0,0,2,0,0,0
"('cell', 1494)",0,0,0,0,0,10,0
"('cell', 1439)",0,0,2,0,0,9,0
"('cell', 983)",0,0,0,2,0,0,0
"('cell', 1010)",0,0,0,3,0,0,0
"('cell', 2207)",0,0,4,0,0,6,0
"('cell', 2159)",0,0,4,0,0,4,0
"('cell', 2205)",0,0,4,0,0,1,0
"('cell', 2696)",0,1,0,0,0,0,0
"('cell', 2714)",0,1,0,0,0,0,0
"('cell', 2728)",0,1,0,0,0,0,0
"('cell', 2629)",0,1,0,0,0,0,0
"('cell', 2678)",0,1,0,0,0,0,0
"('cell', 82)",0,0,0,2,0,0,0
"('cell', 3)",0,0,0,1,0,1,0
"('cell', 51)",0,0,0,1,0,0,0
"('cell', 2427)",0,0,0,1,0,0,0
"('cell', 2498)",0,0,0,1,0,0,0
"('cell', 2461)",0,0,0,1,0,0,0
"('cell', 2382)",0,0,0,1,0,0,0
"('cell', 2743)",0,1,1,0,1,1,0
"('cell', 2705)",0,1,0,0,1,0,0
"('cell', 2745)",0,1,1,0,1,1,0
"('cell', 2602)",0,0,0,1,0,0,0
"('cell', 2550)",0,0,0,2,0,0,0
"('cell', 2460)",0,0,0,1,0,0,0
"('cell', 2490)",0,0,0,2,0,0,0
"('cell', 57)",0,0,0,0,1,0,0
"('cell', 80)",0,0,0,0,1,0,0
"('cell', 124)",0,0,0,2,3,0,0
"('cell', 95)",0,0,0,2,3,1,0
"('cell', 132)",0,0,0,1,0,0,0
"('cell', 1058)",0,0,0,1,0,0,0
"('cell', 844)",0,0,0,1,0,0,0
"('cell', 978)",0,0,0,2,0,0,0
"('cell', 1042)",0,0,0,0,0,1,0
"('cell', 1053)",0,0,0,0,0,1,0
"('cell', 1144)",0,0,0,0,0,1,0
"('cell', 945)",0,0,0,2,0,0,0
"('cell', 919)",0,0,0,1,0,0,0
"('cell', 1318)",0,0,3,1,6,4,0
"('cell', 1347)",0,0,3,1,3,2,0
"('cell', 1036)",0,0,0,0,0,2,0
"('cell', 1105)",0,0,1,0,5,2,0
"('cell', 1054)",0,0,0,3,0,0,0
"('cell', 935)",0,0,1,0,2,5,0
"('cell', 979)",0,0,1,0,1,4,0
"('cell', 957)",0,0,1,1,0,1,0
"('cell', 1019)",0,0,1,0,3,4,0
"('cell', 984)",0,0,0,2,0,0,0
"('cell', 2578)",0,1,0,0,0,0,0
"('cell', 2255)",0,0,3,0,0,3,0
"('cell', 2233)",0,0,3,0,0,2,0
"('cell', 1460)",0,0,5,1,2,8,1
"('cell', 2638)",0,1,0,0,0,0,0
"('cell', 2618)",0,1,0,0,0,0,0
"('cell', 2643)",0,1,0,0,0,0,0
"('cell', 2670)",0,1,0,0,0,0,0
"('cell', 2682)",0,1,0,0,0,0,0
"('cell', 15)",0,0,0,2,0,0,0
"('cell', 1)",0,0,0,1,0,0,0
"('cell', 29)",0,0,0,2,0,0,0
"('cell', 17)",0,0,1,0,0,0,0
"('cell', 31)",0,0,0,1,0,0,0
"('cell', 60)",0,0,0,1,0,0,0
"('cell', 16)",0,0,0,1,0,0,0
"('cell', 30)",0,0,0,2,0,0,0
"('cell', 28)",0,0,0,1,0,0,0
"('cell', 4)",0,0,0,2,0,0,0
"('cell', 146)",0,0,0,2,0,0,0
"('cell', 2720)",0,1,1,0,1,1,0
"('cell', 2703)",0,1,1,1,1,2,0
"('cell', 2693)",0,1,1,1,1,0,0
"('cell', 2691)",0,1,0,1,1,0,0
"('cell', 1951)",0,0,0,4,0,0,0
"('cell', 1265)",0,0,1,0,1,6,0
"('cell', 1337)",0,0,0,0,0,4,0
"('cell', 2611)",0,0,5,1,0,9,3
"('cell', 92)",0,0,0,2,0,0,0
"('cell', 334)",0,0,0,3,0,0,0
