,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 607)",0,0,0,0,0,0,2
"('cell', 1340)",0,0,1,0,0,0,0
"('cell', 601)",0,0,0,0,0,1,2
"('cell', 566)",0,0,0,0,0,0,1
"('cell', 550)",0,0,1,0,0,0,0
"('cell', 269)",0,0,2,0,0,0,0
"('cell', 293)",0,0,2,0,0,0,0
"('cell', 239)",0,0,3,0,0,0,0
"('cell', 1103)",0,1,3,1,0,0,0
"('cell', 1089)",0,2,3,0,0,0,3
"('cell', 1142)",0,0,2,1,2,0,0
"('cell', 476)",0,0,0,0,0,0,1
"('cell', 1339)",0,0,2,0,1,1,1
"('cell', 424)",0,1,0,1,0,1,1
"('cell', 289)",0,0,2,0,0,0,0
"('cell', 5)",0,0,2,0,0,0,0
"('cell', 252)",0,0,3,0,0,0,0
"('cell', 247)",0,0,3,0,0,0,0
"('cell', 254)",0,0,3,0,0,0,0
"('cell', 406)",0,0,1,0,0,0,0
"('cell', 8)",0,0,3,0,1,0,0
"('cell', 455)",0,0,4,0,1,0,0
"('cell', 528)",0,0,1,0,0,0,0
"('cell', 1138)",0,2,3,1,0,0,2
"('cell', 681)",0,0,1,0,0,0,0
"('cell', 886)",0,1,1,1,0,2,2
"('cell', 493)",0,0,1,0,2,0,1
"('cell', 576)",0,0,3,0,1,0,1
"('cell', 789)",0,0,1,0,0,0,0
"('cell', 1042)",0,0,2,0,2,0,2
"('cell', 1344)",0,0,1,0,1,1,1
"('cell', 1350)",0,0,0,0,0,1,1
"('cell', 1297)",0,0,4,0,0,0,0
"('cell', 1326)",0,0,3,0,0,0,0
"('cell', 612)",0,0,0,1,0,1,1
"('cell', 368)",0,2,2,2,1,1,0
"('cell', 461)",0,0,1,0,0,0,0
"('cell', 487)",0,0,1,0,0,0,0
"('cell', 501)",0,0,1,0,0,0,0
"('cell', 469)",0,0,1,0,0,0,0
"('cell', 337)",0,0,1,0,0,0,0
"('cell', 415)",0,0,1,0,0,0,0
"('cell', 440)",0,0,1,0,0,0,0
"('cell', 372)",0,0,1,0,0,0,0
"('cell', 317)",0,0,3,0,0,0,0
"('cell', 304)",0,0,4,0,0,0,0
"('cell', 70)",0,0,3,0,0,6,0
"('cell', 53)",0,0,4,0,1,2,0
"('cell', 595)",0,0,1,0,0,0,0
"('cell', 805)",0,0,2,0,0,0,1
"('cell', 994)",0,1,4,0,1,0,0
"('cell', 1003)",0,0,3,0,0,3,1
"('cell', 975)",0,1,2,0,0,1,1
"('cell', 840)",0,0,2,0,0,0,1
"('cell', 878)",0,1,1,0,0,1,2
"('cell', 856)",0,1,1,0,0,0,1
"('cell', 902)",0,0,0,2,0,2,1
"('cell', 861)",0,1,1,2,1,2,0
"('cell', 892)",0,0,0,1,0,2,1
"('cell', 1221)",0,0,0,1,0,0,0
"('cell', 1245)",0,0,0,2,0,0,0
"('cell', 1235)",0,0,0,3,0,0,0
"('cell', 1249)",0,0,0,3,1,0,1
"('cell', 319)",0,0,2,0,0,1,0
"('cell', 280)",0,0,1,0,0,0,0
"('cell', 689)",0,0,4,0,0,0,0
"('cell', 766)",0,0,2,0,0,0,0
"('cell', 660)",0,0,3,0,0,0,1
"('cell', 620)",0,0,2,0,0,0,1
"('cell', 704)",0,0,2,0,0,0,1
"('cell', 735)",0,0,2,0,0,0,1
"('cell', 745)",0,1,3,1,0,0,0
"('cell', 703)",0,1,5,0,0,0,0
"('cell', 725)",0,1,4,1,0,1,1
"('cell', 1349)",0,0,0,0,0,1,1
"('cell', 1074)",0,0,2,0,3,2,0
"('cell', 1020)",0,0,1,0,1,0,1
"('cell', 1341)",0,0,0,0,1,1,1
"('cell', 1355)",0,0,0,0,1,0,0
"('cell', 1348)",0,0,0,0,1,0,0
"('cell', 1036)",0,0,3,0,0,0,3
"('cell', 640)",0,0,2,1,0,3,0
"('cell', 270)",0,0,2,5,1,2,3
"('cell', 267)",0,0,3,6,1,2,1
"('cell', 539)",0,0,5,0,0,1,2
