,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1346)",0,0,0,1,0,0,0
"('cell', 1324)",0,0,2,1,0,0,0
"('cell', 1342)",0,0,0,1,0,0,0
"('cell', 1317)",0,0,0,1,0,0,0
"('cell', 1354)",0,0,0,1,0,0,0
"('cell', 1335)",0,0,0,1,0,0,0
"('cell', 499)",0,0,0,1,0,0,0
"('cell', 1041)",0,1,0,0,0,0,0
"('cell', 1056)",0,1,0,0,0,0,0
"('cell', 1274)",0,1,2,0,0,0,0
"('cell', 1271)",0,0,2,1,7,0,0
"('cell', 1257)",0,0,1,0,3,0,0
"('cell', 1283)",0,0,1,0,0,0,0
"('cell', 1036)",0,1,0,0,0,0,0
"('cell', 1089)",0,1,0,0,0,0,0
"('cell', 502)",0,0,0,2,0,0,1
"('cell', 706)",0,3,0,0,0,0,1
"('cell', 634)",0,3,0,1,0,0,2
"('cell', 747)",0,0,1,2,0,0,0
"('cell', 805)",0,0,0,1,0,0,0
"('cell', 1051)",0,1,0,0,0,0,0
"('cell', 1038)",0,1,1,0,0,0,0
"('cell', 1044)",0,1,7,0,0,0,1
"('cell', 1028)",0,1,1,0,0,0,0
"('cell', 1032)",0,1,5,0,0,0,0
"('cell', 12)",0,1,0,0,0,0,2
"('cell', 536)",0,0,1,1,0,1,0
"('cell', 497)",0,0,1,0,0,1,0
"('cell', 829)",0,0,0,1,0,0,0
"('cell', 750)",0,0,0,0,0,1,0
"('cell', 508)",0,0,1,0,0,1,0
"('cell', 501)",0,0,1,0,0,1,0
"('cell', 596)",0,0,0,0,0,1,0
"('cell', 589)",0,0,0,2,0,1,0
"('cell', 587)",0,0,0,1,0,1,0
"('cell', 579)",0,0,0,1,0,0,1
"('cell', 594)",0,0,0,2,0,0,1
"('cell', 588)",0,0,0,3,0,0,0
"('cell', 652)",0,0,0,3,0,0,0
"('cell', 842)",0,0,0,2,0,0,0
"('cell', 822)",0,0,0,1,0,0,0
"('cell', 616)",0,0,1,3,0,0,1
"('cell', 656)",0,0,0,2,0,0,1
"('cell', 1300)",0,1,1,0,0,0,0
"('cell', 1362)",0,0,0,0,0,0,1
"('cell', 1255)",0,0,2,0,0,0,0
"('cell', 1364)",0,1,1,1,0,0,0
"('cell', 1352)",0,1,1,1,0,0,0
"('cell', 1328)",0,1,1,1,0,0,0
"('cell', 1363)",0,0,0,0,0,0,1
"('cell', 1361)",0,0,0,1,0,0,0
"('cell', 512)",0,0,0,4,0,0,0
"('cell', 488)",0,0,0,4,0,0,0
"('cell', 542)",0,0,0,2,0,0,0
"('cell', 1165)",0,0,8,0,0,2,0
"('cell', 1289)",0,0,0,1,0,0,0
"('cell', 1320)",0,0,0,1,0,0,0
"('cell', 1245)",0,0,1,0,6,0,0
"('cell', 1296)",0,0,0,1,1,0,0
"('cell', 1288)",0,0,0,0,1,0,0
"('cell', 1275)",0,0,0,1,1,0,0
"('cell', 1280)",0,0,1,1,1,0,0
"('cell', 1074)",0,1,1,0,0,0,2
"('cell', 1060)",0,1,2,0,0,0,1
"('cell', 1093)",0,1,0,0,0,0,2
"('cell', 1054)",0,1,2,0,0,0,1
"('cell', 1247)",0,3,0,1,1,0,0
"('cell', 1250)",0,3,1,2,1,0,0
"('cell', 1267)",0,2,1,1,1,0,0
"('cell', 439)",0,0,0,3,0,0,1
"('cell', 606)",0,2,0,1,0,0,2
"('cell', 952)",0,0,1,1,0,0,0
"('cell', 963)",0,0,1,1,0,0,0
"('cell', 940)",0,0,1,3,0,0,0
"('cell', 854)",0,0,1,4,0,0,0
"('cell', 878)",0,0,1,5,0,0,0
"('cell', 880)",0,0,1,3,0,0,0
"('cell', 540)",0,0,0,0,0,1,0
"('cell', 753)",0,0,1,2,0,0,0
"('cell', 975)",0,0,2,3,1,0,0
"('cell', 1021)",0,0,8,0,0,0,0
"('cell', 376)",0,0,0,2,0,0,0
"('cell', 29)",0,1,0,0,0,0,2
"('cell', 39)",0,1,0,0,0,0,2
"('cell', 50)",0,1,0,0,0,0,2
"('cell', 34)",0,1,0,0,0,0,2
"('cell', 30)",0,1,0,0,0,0,2
"('cell', 43)",0,0,0,0,0,0,3
"('cell', 21)",0,0,0,0,0,0,4
"('cell', 62)",0,0,0,0,0,0,2
"('cell', 23)",0,1,0,0,0,0,1
"('cell', 54)",0,1,0,0,0,0,1
"('cell', 194)",0,0,1,0,0,0,0
"('cell', 195)",0,0,2,0,0,0,0
"('cell', 364)",0,0,0,4,0,0,0
"('cell', 428)",0,0,0,3,0,0,0
"('cell', 527)",0,0,0,2,0,0,0
"('cell', 389)",0,0,0,2,0,0,0
"('cell', 457)",0,0,0,6,0,0,0
"('cell', 592)",0,0,0,0,0,1,0
"('cell', 572)",0,0,0,0,0,1,0
"('cell', 543)",0,0,1,1,0,1,0
"('cell', 530)",0,0,1,0,0,1,0
"('cell', 621)",0,0,0,0,0,1,0
"('cell', 664)",0,0,0,1,0,0,0
"('cell', 663)",0,0,0,3,0,0,0
"('cell', 637)",0,0,0,2,0,0,0
"('cell', 569)",0,0,0,3,0,0,1
"('cell', 690)",0,0,0,2,0,0,1
"('cell', 730)",0,0,0,1,0,0,0
"('cell', 1037)",0,0,5,1,7,0,0
"('cell', 799)",0,0,0,1,0,0,0
"('cell', 781)",0,0,0,1,0,0,0
"('cell', 809)",0,0,0,1,0,1,0
"('cell', 840)",0,0,0,3,0,1,0
"('cell', 841)",0,0,0,2,0,1,0
"('cell', 859)",0,0,0,3,0,0,0
"('cell', 475)",0,0,1,2,1,0,0
"('cell', 511)",0,0,1,2,1,0,0
"('cell', 506)",0,0,0,0,1,0,0
"('cell', 550)",0,0,0,0,1,0,1
"('cell', 581)",0,0,0,0,1,0,1
"('cell', 697)",0,0,1,2,0,0,0
"('cell', 1192)",0,0,7,0,1,2,0
"('cell', 1175)",0,0,3,0,0,2,0
"('cell', 1311)",0,1,1,1,0,0,0
"('cell', 1286)",0,0,1,0,0,1,0
"('cell', 1344)",0,0,0,1,0,0,1
"('cell', 1358)",0,0,0,1,0,0,1
"('cell', 1360)",0,0,0,1,0,0,1
"('cell', 1357)",0,0,0,0,0,0,1
"('cell', 1234)",0,0,1,0,0,1,0
"('cell', 1173)",0,0,5,0,0,2,0
"('cell', 1200)",0,0,1,0,0,2,0
"('cell', 1229)",0,1,5,0,0,0,0
"('cell', 1330)",0,1,0,0,0,0,0
"('cell', 1315)",0,1,0,0,0,0,0
"('cell', 1308)",0,1,1,0,0,0,0
"('cell', 339)",0,1,0,4,0,0,0
"('cell', 319)",0,1,0,2,0,0,0
"('cell', 394)",0,0,0,6,0,0,0
"('cell', 440)",0,0,0,6,0,0,0
"('cell', 514)",0,0,0,7,0,0,0
"('cell', 1010)",0,0,3,2,0,0,0
"('cell', 1227)",0,0,2,0,6,0,0
"('cell', 1258)",0,0,0,0,3,0,0
"('cell', 1252)",0,0,0,1,3,1,0
"('cell', 1248)",0,0,3,0,1,0,0
"('cell', 1212)",0,0,6,0,2,1,0
"('cell', 1260)",0,0,2,0,1,0,0
"('cell', 1242)",0,0,4,0,4,0,0
"('cell', 1270)",0,0,1,0,0,0,0
"('cell', 1256)",0,0,2,0,2,0,0
"('cell', 1261)",0,0,1,0,3,0,0
"('cell', 1273)",0,0,1,0,0,0,0
"('cell', 1295)",0,0,1,0,0,0,0
"('cell', 1064)",0,0,5,0,0,0,1
"('cell', 1061)",0,0,7,0,0,0,1
"('cell', 1062)",0,0,5,0,0,0,1
"('cell', 1145)",0,2,0,0,0,0,0
"('cell', 1164)",0,1,0,0,0,0,0
"('cell', 1137)",0,2,0,0,0,1,2
"('cell', 1156)",0,1,0,0,0,0,1
"('cell', 1116)",0,2,0,0,0,0,2
"('cell', 1095)",0,3,0,0,0,0,2
"('cell', 1232)",0,3,0,2,0,0,0
"('cell', 1104)",0,1,0,0,0,0,2
"('cell', 1003)",0,0,7,2,0,0,0
"('cell', 1197)",0,1,7,2,0,0,0
"('cell', 1269)",0,0,1,1,1,0,0
"('cell', 1301)",0,2,1,1,1,0,0
"('cell', 1318)",0,2,0,0,1,0,0
"('cell', 1264)",0,2,1,1,1,0,0
"('cell', 642)",0,2,1,0,0,0,0
"('cell', 647)",0,2,0,0,0,0,0
"('cell', 648)",0,0,1,0,0,0,0
"('cell', 643)",0,0,1,0,0,0,0
"('cell', 654)",0,2,1,0,0,0,0
"('cell', 547)",0,0,0,1,0,0,1
"('cell', 546)",0,0,0,2,0,0,1
"('cell', 826)",0,0,0,2,0,0,1
"('cell', 991)",0,0,1,0,0,0,0
"('cell', 970)",0,0,1,1,0,0,0
"('cell', 979)",0,0,1,2,0,0,0
"('cell', 968)",0,0,1,3,0,0,0
"('cell', 869)",0,0,0,1,0,0,0
"('cell', 895)",0,0,1,2,0,0,0
"('cell', 872)",0,0,0,2,0,0,0
"('cell', 831)",0,0,0,1,0,0,0
"('cell', 789)",0,0,0,1,0,0,0
"('cell', 818)",0,0,0,1,0,0,0
"('cell', 768)",0,0,0,3,0,0,0
"('cell', 852)",0,0,1,4,0,0,0
"('cell', 823)",0,0,1,4,0,0,0
"('cell', 802)",0,0,0,4,0,0,0
"('cell', 830)",0,0,0,2,0,0,1
"('cell', 793)",0,0,0,2,0,0,0
"('cell', 794)",0,0,0,3,0,0,0
"('cell', 792)",0,0,0,2,0,0,0
"('cell', 817)",0,0,0,3,0,0,0
"('cell', 967)",0,0,0,1,0,0,0
"('cell', 584)",0,0,0,0,0,1,0
"('cell', 761)",0,0,0,1,0,0,0
"('cell', 765)",0,0,0,2,0,0,0
"('cell', 722)",0,0,0,2,0,0,0
"('cell', 696)",0,0,0,4,0,0,0
"('cell', 843)",0,0,1,0,0,0,0
"('cell', 577)",0,0,0,0,0,1,0
"('cell', 969)",0,0,4,2,0,0,0
"('cell', 960)",0,0,5,2,0,0,0
"('cell', 953)",0,0,2,2,0,0,1
"('cell', 961)",0,1,4,2,0,0,1
"('cell', 905)",0,0,1,0,0,0,1
"('cell', 904)",0,0,3,2,0,0,0
"('cell', 919)",0,0,3,2,0,0,0
"('cell', 903)",0,0,3,2,0,0,0
"('cell', 883)",0,0,1,2,0,0,0
"('cell', 881)",0,0,0,0,0,0,1
"('cell', 886)",0,0,1,0,0,0,1
"('cell', 924)",0,1,3,0,0,0,0
"('cell', 890)",0,0,1,0,0,0,0
"('cell', 906)",0,0,3,0,0,0,0
"('cell', 874)",0,0,1,0,0,0,0
"('cell', 914)",0,1,1,0,0,0,1
"('cell', 884)",0,1,0,0,0,0,1
"('cell', 944)",0,1,6,0,0,0,0
"('cell', 951)",0,1,5,0,0,0,0
"('cell', 926)",0,1,4,0,0,0,1
"('cell', 712)",0,0,0,2,0,0,0
"('cell', 746)",0,0,0,2,0,0,0
"('cell', 778)",0,0,0,2,0,0,0
"('cell', 1031)",0,1,0,0,0,0,0
"('cell', 1009)",0,0,7,0,0,0,0
"('cell', 1001)",0,0,4,1,1,0,0
"('cell', 1027)",0,1,2,0,0,0,0
"('cell', 83)",0,1,0,0,0,0,0
"('cell', 16)",0,0,0,0,0,0,3
"('cell', 119)",0,0,0,2,0,1,0
"('cell', 203)",0,0,1,0,0,0,0
"('cell', 208)",0,0,2,0,0,0,0
"('cell', 451)",0,0,0,4,0,0,0
"('cell', 432)",0,0,0,5,0,1,0
"('cell', 638)",0,0,0,1,0,0,0
"('cell', 604)",0,0,0,3,0,0,0
"('cell', 306)",0,0,0,3,0,0,0
"('cell', 355)",0,0,0,4,0,0,0
"('cell', 449)",0,0,0,3,0,0,1
"('cell', 234)",0,0,2,3,0,0,0
"('cell', 210)",0,0,2,1,0,0,0
"('cell', 290)",0,0,0,6,0,0,0
"('cell', 179)",0,0,2,1,0,0,0
"('cell', 344)",0,0,0,5,0,0,0
"('cell', 273)",0,1,0,4,0,0,0
"('cell', 261)",0,2,0,2,0,0,0
"('cell', 384)",0,0,1,0,0,0,0
"('cell', 396)",0,0,1,1,0,0,0
"('cell', 422)",0,0,1,1,0,0,0
"('cell', 379)",0,0,1,1,0,0,0
"('cell', 354)",0,0,0,4,0,0,0
"('cell', 466)",0,0,1,0,0,0,0
"('cell', 500)",0,0,1,1,0,0,0
"('cell', 450)",0,0,1,0,0,0,0
"('cell', 448)",0,0,0,1,0,0,0
"('cell', 419)",0,0,1,1,0,0,0
"('cell', 521)",0,0,0,2,0,0,0
"('cell', 548)",0,0,0,4,0,0,0
"('cell', 556)",0,0,0,3,0,0,0
"('cell', 498)",0,0,0,1,0,0,0
"('cell', 526)",0,1,0,1,0,0,0
"('cell', 465)",0,0,0,2,0,0,0
"('cell', 435)",0,0,1,1,0,0,0
"('cell', 442)",0,0,1,1,0,0,0
"('cell', 443)",0,0,1,1,0,0,0
"('cell', 471)",0,0,1,1,0,0,0
"('cell', 438)",0,1,0,1,0,0,0
"('cell', 426)",0,1,0,2,0,0,0
"('cell', 421)",0,0,0,3,0,0,0
"('cell', 456)",0,1,0,2,0,0,0
"('cell', 411)",0,1,0,2,0,0,0
"('cell', 335)",0,0,0,1,0,0,0
"('cell', 349)",0,0,0,4,0,0,0
"('cell', 365)",0,0,0,1,0,0,0
"('cell', 393)",0,0,1,1,0,0,0
"('cell', 136)",0,0,0,0,1,0,1
"('cell', 150)",0,0,0,0,1,0,1
"('cell', 138)",0,0,0,0,1,0,1
"('cell', 110)",0,0,0,0,1,0,0
"('cell', 82)",0,0,0,0,1,0,0
"('cell', 59)",0,0,0,0,1,0,1
"('cell', 35)",0,0,0,0,0,0,4
"('cell', 459)",0,0,0,3,0,0,0
"('cell', 303)",0,1,0,1,0,0,0
"('cell', 291)",0,1,0,2,0,1,0
"('cell', 252)",0,1,0,1,0,1,0
"('cell', 816)",0,0,0,3,0,1,0
"('cell', 801)",0,0,0,1,0,1,0
"('cell', 784)",0,0,0,1,0,0,0
"('cell', 757)",0,0,0,3,0,0,0
"('cell', 728)",0,0,0,1,0,0,0
"('cell', 770)",0,0,0,1,0,0,0
"('cell', 791)",0,0,0,1,0,0,0
"('cell', 796)",0,0,0,1,0,0,0
"('cell', 754)",0,0,0,1,0,0,0
"('cell', 764)",0,0,0,1,0,0,0
"('cell', 724)",0,0,0,2,0,0,0
"('cell', 734)",0,0,0,2,0,0,0
"('cell', 740)",0,0,2,2,0,0,0
"('cell', 539)",0,1,0,1,0,0,1
"('cell', 483)",0,1,0,1,0,0,0
"('cell', 489)",0,1,0,1,0,0,0
"('cell', 525)",0,0,0,0,1,0,0
"('cell', 551)",0,0,0,0,1,0,1
