2.339086232318919253e-02,4.180194055691219962e-02,8.640283833621713594e-01,3.807827039428726690e-02,5.269858924297378747e-03,1.464729243333248374e-02,1.270792072827295859e-02,7.547127753726238749e-05
6.019885627823160640e-02,6.567364317714102437e-03,4.390425692895267087e-04,2.382367485742505619e-01,1.618692715549335630e-03,3.363304844069555516e-02,6.592776425570376908e-01,2.860454723160098196e-05
4.195607180775067294e-03,2.990567098415474259e-02,1.883993517498517222e-04,6.926671904493000853e-02,8.852436500729327085e-01,5.587719327636797790e-04,5.557090416155060705e-03,5.084091016538928864e-03
2.353107583208644826e-01,2.503043972070665979e-01,4.137244549370787839e-05,3.814544974923995690e-01,9.392479122796065436e-03,7.508318892367937814e-02,4.461320540851879124e-02,3.800101079181353921e-03
7.600716825849280003e-03,2.964938794416556705e-03,6.081959788281253513e-05,4.178678976740342332e-02,1.556734536064340556e-02,4.154917268383406248e-01,1.609603115393396788e-01,3.555673512761241550e-01
