1.241252205605783976e-01,1.238207744922346365e-01,1.241836252397441609e-01,1.272900337188122011e-01,1.241119182413586985e-01,1.239886602805024551e-01,1.294866757636578547e-01,1.229930917031115956e-01
1.260359005951807443e-01,1.257445873990009899e-01,1.250215202310261120e-01,1.239311944818821537e-01,1.218130522148022643e-01,1.262056874449896948e-01,1.247790078315753892e-01,1.264690498015426101e-01
